LikelihoodQ,LikelihoodT,LikelihoodTheta,LikelihoodPhi
-1.46366,-1.13056,-3.46595,-1.18202
0.190025,-0.0981765,-0.179059,0.138475
0.187563,-0.549244,-2.10831,-2.44908
-0.51022,-0.953222,-7.56918,-1.72321
-0.655017,0.120465,0.136094,0.0189894
-1.79839,-0.556637,-5.77087,-4.94517
-1.31457,0.0919061,0.102515,-0.16109
0.291967,0.257755,0.120736,0.177326
-1.17759,-1.08685,-1.18198,-0.682101
-0.0358004,-0.508668,-0.0512774,-0.925561
-0.860358,-0.0130501,-0.208316,-2.00384
0.441517,0.250765,0.0690688,0.0967815
-1.72716,-2.43944,-4.18526,-2.78133
0.480584,-0.419722,-1.20586,-1.0577
0.425067,-0.73387,0.0470219,0.206695
-1.36242,-0.436476,-0.194487,-0.477781
-1.72235,-1.27227,-2.11302,-3.70037
-0.0170016,-0.793562,-0.395516,-0.647998
-0.835428,0.174471,-0.0733046,-0.00318358
0.034268,-1.24639,-0.395118,-0.824241
0.699967,0.413672,-0.293452,0.121288
-0.28937,-0.76138,-0.756571,-0.28211
-1.45583,-0.305832,0.0182379,-0.930001
-0.564842,0.142849,0.0643668,0.265939
-0.00986671,0.0769152,0.121998,0.10085
0.782931,0.103153,-0.0327042,0.18856
0.825159,-0.0113726,-0.0796399,0.227906
-0.809653,-0.815379,-6.38655,-3.75114
0.540629,0.018781,-1.98413,-0.148447
-1.60606,0.0525745,0.0701676,0.0488123
-3.3997,-3.86677,-11.368,-2.25183
0.309901,0.0606553,0.0416516,-2.28609
0.3109,0.501657,-4.45749,-0.0951676
0.285689,-0.841686,-1.09659,-2.25639
-0.0481155,-1.62611,-4.80506,-2.05819
-0.140663,0.330829,0.118886,0.0316711
-2.69864,-2.18759,-2.32972,-1.49036
0.330161,-1.11291,-0.992706,-0.994111
-1.52948,0.0960573,0.104104,-0.508582
-3.24578,-0.183099,-0.291191,-0.866451
1.21651,-2.02406,-5.5223,-2.55544
-0.517413,0.23627,0.0586077,0.127097
0.311402,-1.50058,-2.33296,-1.70718
0.0405993,0.181207,0.0317007,0.0232247
-0.499647,-0.363865,-0.327927,-0.387155
-0.11346,0.579763,-0.54948,0.0712926
-1.0774,-0.606429,-1.0211,-0.751066
0.798462,0.00158043,-0.0766216,0.158333
0.493556,0.250248,0.0718878,0.200817
-2.1691,-1.21353,-0.507732,-1.5511
-0.807477,-1.73793,-2.37072,-1.77414
0.323016,-0.256853,0.0802169,0.228928
0.0889404,0.00835779,-0.175625,0.091665
-0.481882,-0.349687,-0.0691265,-0.543727
-0.565104,0.310998,0.0814727,0.171804
0.272801,0.930654,0.0967261,0.133972
-1.25956,-0.164045,-0.00719025,-0.373777
-1.03478,0.098951,0.0394319,-0.55348
0.0528997,0.125113,0.139034,0.144858
-1.10999,-2.13798,-0.862251,-1.81487
-0.0886543,-0.669695,-0.214553,-0.628191
-0.868951,-0.448083,-1.68846,-1.35154
-0.617699,0.0176815,-0.487223,-0.106662
-0.827491,-0.96606,-2.58409,-0.933548
-0.880848,-0.236713,-4.94418,-1.52455
-2.40336,-2.39353,-5.87332,-1.83942
1.67845,-0.352239,-0.00223419,-0.757167
-0.370666,0.168881,-2.03816,-5.60666
-1.59434,-0.701648,-1.61352,-0.687873
0.204757,-0.305979,-0.244952,-1.04004
-1.50773,-1.44049,-0.495253,-2.72646
-0.824423,0.234778,0.0165608,0.131396
0.0914336,0.163941,0.108488,0.18395
1.47441,-0.0562351,-0.327096,-1.90396
-1.26901,-1.87266,-4.67486,-3.09851
-0.764208,-1.65125,-0.877407,-3.13522
-2.98577,-1.21365,-3.9977,-2.68571
0.0233658,0.526037,0.0596463,-0.0278112
-0.146463,-0.829356,-0.156216,-0.816802
0.819832,0.1457,-1.49373,-0.288643
-1.08335,-0.488502,-0.0749625,-0.997133
1.44791,-0.362256,-0.218104,-2.21064
0.645933,0.104708,0.186707,-2.81925
0.116512,-0.263034,0.0829057,0.0535377
-1.78434,-0.9339,-0.338354,-1.24089
-0.361578,-0.597405,-0.143119,-0.303641
0.676941,-0.747592,-0.356459,0.0759837
-0.66172,0.0797648,-0.323606,-0.508175
0.663129,-0.608933,-0.991612,-0.559165
-0.331688,-0.768339,-1.05741,-3.26016
0.457783,0.0827673,0.0811492,0.166691
-1.56815,-0.470227,-0.59124,-0.524059
0.0355877,-0.566971,-0.230368,0.0178597
-0.84027,-1.70384,-3.18139,-2.14287
-2.17574,-1.11951,-0.603868,-1.6459
0.125027,0.0375246,0.00585859,0.231381
-0.200634,-0.0414197,-1.99726,-2.25885
1.48941,-1.63988,-1.01699,-0.523041
-1.0361,-1.5505,-3.42968,-1.06299
-2.27983,-0.744511,-0.706726,-0.473573
0.605986,-0.34389,-3.02831,-4.44987
-0.673262,-0.268854,-1.94156,-2.24301
-0.821502,-1.36636,-9.59833,-3.82504
1.26033,-0.223925,0.0912506,0.240766
-0.0974717,-0.465909,-0.164566,-0.700551
-0.286532,0.212353,0.100862,0.285643
1.33725,-1.02642,-1.03834,-0.775585
0.40578,-0.0258748,-0.468894,-1.74095
-0.679113,-0.412913,-0.104678,-0.432851
-1.1387,-1.54624,-0.984856,-1.03686
0.917891,0.0210547,0.134924,-0.290523
0.0491005,-0.0364836,-1.72763,-0.1713
-1.4554,0.0476444,-2.13334,-0.567359
-0.788377,0.0618567,0.139666,0.14952
-1.20181,-0.168497,-0.781189,-0.343272
0.752752,-0.0246486,-0.876151,0.0456198
-0.194748,-0.449933,-0.166195,-2.37481
-0.509246,-0.707915,-0.828891,-0.382677
-0.336778,-0.522356,-1.21666,-0.2579
-2.84178,-0.719454,-5.26252,-2.24666
0.548654,0.084745,0.0161679,0.251095
-1.27399,0.491512,-0.296803,0.00404909
0.10548,0.394926,0.0763209,-0.0594689
0.394725,-0.499354,0.0430298,-0.390653
-0.693247,3.75495,0.109036,0.129743
0.662767,0.0842329,-3.59472,-1.21232
-0.742329,0.0473145,-0.736311,-1.3204
-0.420309,0.0754238,0.172162,0.0618914
0.664825,0.0834823,0.0464579,0.18751
-1.59872,-1.3835,-0.364059,-1.67577
0.743916,-0.0130938,-0.382644,-1.3215
-1.27707,-0.366832,-0.262128,-0.101079
0.430734,0.776249,0.107476,0.258086
-1.01478,1.09328,0.0997709,0.206117
-0.965174,0.331552,-0.300599,0.0642236
0.150598,0.11446,0.105597,0.104412
-0.405647,-1.15207,0.043211,-1.0516
-0.542944,-0.194684,-1.69084,-1.43142
0.435313,-1.08292,-1.2429,-0.677689
-0.0162809,0.0341998,0.0667927,-0.87406
-1.94666,-0.912647,-0.877032,-0.856825
-0.265678,-0.204117,0.0626114,0.20235
-2.77193,-0.280744,-4.40861,-3.02077
-3.10981,-1.91581,-1.95173,-0.771336
-1.6083,0.0340227,-0.00408278,0.0553005
-0.196456,-0.274634,0.0825749,0.167616
-3.21204,0.0015104,-5.60231,-2.90891
-0.122616,-1.32611,-1.13029,-3.54014
-3.16756,-2.63446,-4.56067,-1.92955
-1.02761,-0.988733,-1.26726,-2.09151
-2.03908,-0.667034,-0.313347,-5.37183
-0.954618,0.0790381,-0.204468,-0.256755
-0.829488,-1.77253,-0.811877,-3.16342
-1.20635,-1.94118,-2.51435,-1.30362
-0.25845,-0.441999,-0.0809015,-0.490517
0.219818,-0.440312,-1.14033,-0.387429
-0.621176,2.59504,0.0685764,0.131901
-0.160291,-0.292597,0.124784,-0.0912133
1.07045,-0.63611,-0.851661,-0.524558
0.0717452,1.08061,0.06457,0.220078
-2.12793,0.0185732,-3.00584,-3.40986
-0.913437,-0.834787,0.0983758,0.14567
-0.877685,-1.00505,-0.768914,-0.693279
0.0287729,-0.708186,-0.287863,-3.15651
-2.11541,-1.40102,-1.31678,-3.28767
-1.33839,0.0818267,0.0680005,0.132792
-0.501056,0.0368285,-0.889327,-2.43786
-1.19606,-0.0722208,-0.253457,-0.185891
-1.2375,-0.12929,-1.76779,-1.54618
0.897838,-1.01755,-0.539318,-0.389841
3.23328,-0.358549,-0.738309,-1.0234
0.937497,0.675342,0.10433,0.129085
-0.76775,-1.4116,-0.656625,-1.52572
-0.492904,0.0307457,-2.10976,-0.675279
-0.677456,0.0431139,0.115819,-3.43363
0.0918508,-0.500853,-0.865776,-0.620237
-1.83639,-1.35781,-1.27086,-1.12703
0.2162,-0.121498,-0.927822,-0.223428
-0.288588,-0.406275,-1.35248,-2.00092
-0.664007,-0.413463,-0.590357,-0.443114
0.293913,-0.520349,-0.0175012,-1.29723
2.19603,0.055064,0.148341,-0.29587
-2.00808,-1.2841,-4.48251,-0.705568
-0.0629154,-0.565894,-0.819313,-0.201605
0.252002,0.0636441,0.105606,0.127215
-0.17676,-0.216217,-1.43647,-0.315069
-0.753684,-1.27777,-0.99116,-1.39026
0.189421,-1.0977,-3.32087,-1.30926
-1.33282,-1.23063,-1.88889,-1.49994
-1.99266,-0.69802,-2.64126,-0.918524
-2.24169,-1.30163,-1.92097,-1.02308
-1.01899,-0.597183,0.117369,-0.800193
-1.97309,-2.34143,-6.17022,-2.39764
0.309885,-0.556997,-1.92086,-0.719758
0.09741,0.0432671,0.0981417,-0.346958
-0.118497,0.0816339,0.0984992,0.153433
-2.38545,-1.59468,-2.34695,-1.62496
0.0246406,-0.852942,-0.153743,-0.534526
-0.599097,0.0945728,0.0161249,0.0643691
-0.065913,-0.810044,-0.0322502,-0.923583
-1.33633,0.088675,0.0719214,-3.05433
-0.89331,-1.33544,-3.38942,-2.02495
1.16575,-0.0194867,-0.685012,-0.0788508
1.09987,0.662904,0.104825,0.203389
-0.811341,-0.421305,-1.73727,-2.05027
-1.38579,0.0855269,0.0653648,0.113901
-2.07748,-1.68669,-0.80688,-2.3625
-1.7947,-2.11265,-6.9076,-2.18465
-1.43831,-0.161019,-3.94153,-0.61183
0.396074,0.168621,0.000520971,0.122717
-3.73682,-2.56381,-1.66678,-2.54716
-0.819048,-0.828733,-0.110148,-1.20654
-1.66615,-1.53175,-3.07826,-1.47683
0.168301,-0.0694643,-1.2636,-0.8406
0.311873,-1.38339,-3.00948,-1.18285
0.0639655,-0.0882502,-0.81731,-0.0684049
-0.680659,-0.664149,-6.16012,-3.87864
1.15644,0.0030404,-0.499988,-0.738306
0.312919,-0.0175418,-0.865199,-3.43136
-2.01771,-2.83175,-4.11824,-1.91054
-0.073828,-1.19473,-1.68047,-1.17146
-0.184954,-0.0977237,0.0877153,-0.308973
-0.798466,0.0766871,0.17096,-0.298892
0.222167,0.199972,0.111365,0.165101
0.127907,-0.499465,-1.76691,-0.0487498
-1.07071,0.290476,0.165751,0.102402
-1.75588,-0.157374,0.00124901,-0.364672
-1.88848,-1.33997,-1.75375,-1.40984
-0.531695,2.61697,0.0799775,0.175035
1.59943,-0.0582073,-0.108004,-1.97199
-2.54906,-1.92188,-0.542466,-2.68223
-1.45582,-0.166693,0.0232975,-0.851924
-1.68378,0.019227,-1.21142,-2.21236
-1.86817,0.0444282,0.105813,-0.794483
0.153342,-0.115879,0.104832,0.230101
-0.413771,-0.921508,-2.01705,-1.37841
-1.84207,-0.704256,-1.02289,-0.818482
-0.0599634,0.0898746,0.0547514,0.124251
0.579915,-0.227037,-1.07908,-0.104569
-1.69414,-0.455842,-0.346499,-0.117642
-0.366393,0.0284086,-1.1709,-0.38638
-3.95,-3.22994,-6.7906,-3.61532
-2.59818,-2.0244,-2.52603,-4.9401
0.72912,-0.162256,0.00759183,0.125171
-1.0762,-2.55588,-7.30892,-2.70262
0.284677,0.042847,-0.00502118,0.117085
0.151281,-0.214191,-0.206485,-0.521894
-1.96457,-0.70181,-1.93669,-0.244326
-0.680278,-0.331726,-0.033717,-0.560744
0.526155,-0.989168,-2.9654,-0.530858
-0.045097,-1.24595,-0.690798,-2.38823
0.255898,-0.284516,0.070247,-1.44694
0.385907,-0.244022,-0.430859,-3.70081
-2.24371,-1.19594,-0.833013,-1.11121
0.553042,-0.430602,-0.0428387,-4.64254
0.467037,-0.043224,-0.076135,-2.40903
0.0514657,0.153794,0.0939294,0.0741451
-1.40279,-1.63861,-0.274625,-0.684374
1.29537,0.0884329,0.0236758,0.191721
0.896067,-0.188848,-0.0176538,-0.1837
0.228086,-0.042997,-0.673001,0.0792289
-0.440048,-0.5333,-1.69897,-0.387241
-2.27127,-0.144912,-0.0283384,-0.255806
0.616663,0.19417,0.120566,0.193678
-0.254462,1.27565,0.0933913,0.192311
-1.89902,-0.233178,-4.11868,-2.32203
-0.285611,0.111748,0.125261,0.0883114
-1.33839,0.152571,0.0288996,-2.96186
-2.16416,-0.913295,-5.29925,-5.36247
-1.23665,1.08375,0.105008,0.135709
-0.644006,1.47913,0.0820951,0.0575495
-1.50467,-0.585713,-2.83815,-1.88259
-0.981244,-0.84712,-0.792799,-1.58343
-0.0316219,-0.935019,-2.36221,-0.246844
0.748556,0.379828,0.0522694,0.302406
-1.19732,0.104431,0.158059,-0.733043
-0.130652,-1.29251,-2.32981,-1.48521
0.249296,-1.35152,-2.44358,-2.86921
0.494244,-0.380589,-0.24747,-3.0121
-3.08507,-1.28626,-2.06036,-1.49582
0.378481,0.362156,-0.294748,0.0102712
-0.323961,0.0918199,-2.10222,-0.404804
-1.63872,-0.582494,-1.1947,-1.57508
-0.677774,-1.18579,-3.27747,-5.42527
0.691751,-0.357432,0.0749332,-0.316712
-1.20805,-1.03786,-0.267468,-2.27802
0.65653,0.0280895,-0.301168,-2.23605
-2.85987,-0.174385,0.0211132,0.0596465
0.848969,-0.154619,-0.556077,-0.0472805
0.311489,0.110797,0.0731996,-0.778903
0.149873,-0.709044,-0.653671,-1.07068
0.295227,-0.944094,-0.0324174,-0.101974
0.323481,-0.396552,-0.511777,-3.09159
0.159373,0.0708854,-0.975344,-0.0320327
-0.106476,-0.0719035,0.0843443,-0.244199
1.28974,-0.223212,-3.87211,-2.87466
-3.6641,-3.379,-2.13368,-5.42407
-0.632507,0.35551,-3.32689,-0.454021
0.879703,-0.617039,-1.15911,-0.780983
-0.612505,1.60028,0.0330065,0.0737043
-0.53579,-1.15611,-2.31623,-5.81486
-0.90588,-0.583366,-1.21983,-1.10768
-1.43125,-1.45889,-0.826208,-3.85335
-0.834248,-1.20546,-2.71196,-1.30162
0.987813,0.106585,0.107135,-0.742758
-0.63359,-0.503565,0.0269712,-0.980731
0.299379,0.0381594,-0.432448,-0.286804
-0.157283,0.27657,0.0476718,0.133323
-0.92483,1.25188,0.102491,0.139291
0.983739,-0.0948029,-0.865799,-0.473811
-0.0738224,-0.264151,-0.239192,-0.230966
-2.92497,-0.611371,-0.312672,-0.487562
0.28346,-0.503942,0.0378968,-1.13233
-0.679433,-0.53647,-3.93128,-1.54099
-0.539082,-2.25737,-0.669088,-1.31394
0.521527,0.224702,0.104829,0.123822
1.14653,-0.305867,-1.22528,-0.398644
-0.584451,-1.04972,-4.00045,-0.338992
-0.949255,-2.71179,-1.17688,-1.24874
-1.16715,-0.34517,-2.10021,-0.632109
-3.26235,-2.1921,-2.28915,-2.31799
0.517789,-0.784165,-0.493796,-1.08795
-0.891913,-0.0354267,-2.46474,-4.37765
-1.16667,-2.3435,-3.439,-3.93369
-0.853395,-1.33193,-2.302,-1.18788
-0.620152,-1.11668,-0.0766753,-1.92423
-1.75053,-1.46593,-2.12121,-7.72616
-0.0554443,-1.30685,-2.42893,-0.381467
0.656429,-0.943981,-0.930912,-0.275667
-0.760852,-0.437303,-1.17783,0.00456256
0.0111793,-0.684351,-0.570879,-0.179153
-0.809458,0.0734023,0.0737052,-0.252405
0.628168,-0.107079,-0.00222144,-0.0961398
-2.89414,-3.19297,-2.94432,-1.16034
-0.282502,-0.444167,-0.588066,-0.610256
-0.578964,-0.601842,-1.78908,-0.777731
-2.25756,-0.598591,0.0045088,-1.93884
-2.04705,-0.215236,-0.187953,-0.200899
-0.221206,0.0917091,0.0796595,0.148118
-0.654387,-1.89652,-1.21253,-1.28465
-2.37265,-0.287109,-0.526748,-0.634709
-0.335064,-0.147536,-0.129,-0.557229
-0.803039,1.28326,0.10639,0.119754
0.1026,0.0124495,-1.54787,-0.208819
-0.528574,0.518196,-4.16934,0.045996
0.240861,-0.376915,-0.33325,0.206623
-0.349159,-1.35441,-2.52776,-6.04422
0.20752,-0.668353,-1.58578,-0.109485
0.57732,1.59788,0.107924,0.17012
-0.625719,0.452715,0.0807668,0.100499
-0.22773,-1.41687,-2.40186,-1.59751
-0.877661,-1.1034,-1.49018,-0.919899
-0.428932,0.348957,0.097078,0.163059
0.181343,0.136209,0.0356721,-0.700392
0.143393,-0.203979,-1.57602,-0.313584
-2.38855,-3.99232,-6.27137,-2.25722
-2.00779,-0.134628,-1.68282,-1.5959
0.977529,0.0347752,-0.828028,-0.140561
-1.57895,-0.902918,-1.3173,-1.02611
0.276277,-0.440612,-0.346203,-0.53341
-0.863297,-0.00460746,-0.405626,-1.96922
1.00578,-0.428656,-2.77677,-0.198487
-1.876,-2.50258,-4.23472,-2.28306
-0.441904,-0.132559,-0.280627,-0.914107
-1.07029,0.177054,0.0583026,-1.63296
-1.09585,-0.651114,-1.24949,-1.0306
-1.1101,-0.486229,-0.180239,-0.997228
0.555515,-0.355556,0.0708694,-1.87965
-0.112549,-0.764045,-1.15984,-0.609185
-2.84481,-1.1654,-0.31832,-1.19593
-1.6211,-0.129262,-0.743279,-2.99304
-1.66523,-1.04219,-0.637408,-2.5737
-0.851265,-0.702018,-1.75771,-0.490588
1.05152,0.0172863,0.0985126,-0.229628
-0.364388,-0.6032,-0.348179,-2.84694
-0.691131,0.112489,0.0703147,0.194678
0.801618,0.148511,0.101803,0.233496
-0.829531,-0.928395,0.0371734,-1.63204
0.0983782,-0.613482,-1.95078,-0.594373
0.156384,0.222402,0.102319,-0.0907297
-1.73108,-2.38759,-14.4214,-4.55968
-1.96885,-0.476639,0.0136802,-0.368003
0.951966,0.113322,-0.323549,-0.0811067
-1.20727,-1.19684,-10.5242,-4.99791
-0.0247186,-0.441393,-0.178637,-0.220971
-0.161135,-0.715253,-0.389476,-0.480637
0.185557,0.150507,0.124303,0.0629518
-0.219535,0.180385,0.0691623,0.0854505
-2.49944,-0.997041,-1.19337,-1.14371
0.256405,-0.0740491,0.0856939,-0.496089
-0.28486,-0.847956,-3.26644,-1.24319
-1.39401,-0.211305,-0.421048,-0.822655
0.193525,-0.550008,0.103313,0.171626
-0.498805,-0.122864,-0.28778,-0.732657
-1.68609,-0.937041,-0.884684,-0.868225
-0.499794,0.0175034,0.137026,-0.287118
-0.12272,0.138058,0.111784,0.124033
-2.55148,-1.33432,-1.24306,-0.913316
-1.16505,0.546967,-0.103214,0.044413
-1.07422,-2.08041,-2.80261,-1.13738
-2.17457,14.4807,-1.45662,-1.36487
-1.97775,-2.78081,-2.02329,-1.36305
-0.524168,-0.195874,0.00194172,-0.750355
1.00207,-0.504901,-0.84758,-0.54961
-1.20815,-0.791858,-0.812428,-1.06963
0.231139,-0.437977,0.00550833,-2.53628
-0.922162,0.112906,-0.0140696,0.0911944
-0.626451,-1.53097,-3.38021,-1.05295
0.387673,-1.1744,-3.36106,-1.25807
-2.15421,-1.15292,-1.69895,-0.646052
0.483575,0.300884,0.0978055,0.132954
-0.0845615,0.387523,-0.747539,-0.339514
-0.168976,0.606635,0.0188971,0.136024
-0.814995,-0.679591,-3.32648,-0.840273
-2.15999,-3.96025,-4.19659,-1.95102
1.10381,-0.280403,-0.100845,-0.230884
1.57692,-0.46966,-0.69061,-1.07988
-0.130245,-1.51995,-0.900746,-0.786638
-1.5448,-0.356155,-2.39429,-0.563508
-1.43311,0.542278,-0.819067,-0.519051
-0.878664,0.0453543,-0.0704839,0.104389
-2.81899,-1.93152,-2.70297,-1.97516
0.0648455,-0.921487,-3.22443,-0.767746
-1.00999,-0.758114,-0.079642,-3.02253
0.338914,-0.521454,-0.908479,-1.39197
-1.12292,0.0431148,-0.875893,-0.140095
-3.41131,-2.30277,-2.8631,-4.47857
0.609734,-0.64419,-0.795658,-2.99287
-1.12037,-0.972177,0.0703975,-1.0547
-1.07157,-0.309659,-0.604981,-0.716092
-0.705318,0.155388,0.0990238,0.174605
-0.587088,-2.03977,-1.72341,-2.40381
-0.186322,-1.51604,-0.0137402,-1.02846
0.409826,0.0654967,0.0997777,-0.583112
-0.974029,-1.67839,-5.14846,-0.846826
-0.36368,-0.667115,-0.356204,-0.938359
-0.820571,-0.0164983,-0.0756672,-0.353852
-0.993204,-0.102537,-0.107995,-0.69054
0.495276,0.289041,-0.125329,0.15301
0.0537742,-0.799164,-0.516492,-0.485461
-2.06545,-0.306676,-7.67515,-3.9628
-0.0343901,-1.64535,-1.82817,-0.703057
-0.292488,0.0718627,-0.308995,-0.0942049
-1.12874,-0.611598,-0.121318,0.0267905
0.347712,0.121636,0.0792641,-0.991912
0.272798,-0.318714,-0.137457,0.155486
0.0997018,-0.898636,-0.0597556,0.125273
-1.72069,-1.24374,-4.19553,-1.02154
0.434523,0.106085,0.109129,0.0753888
-1.56944,-0.0304235,-0.0670412,-0.29245
-1.74363,-1.99324,-2.4592,-0.858131
-0.154266,-0.067171,-1.06797,-1.99927
-1.43554,0.0190016,-0.0195598,0.0620049
-0.527477,-0.24626,-0.780629,-0.426141
-0.0732117,0.111805,-0.0548006,0.103547
0.697851,-0.0309665,-0.13063,-0.902501
0.14331,-0.498678,0.0650456,-1.6062
0.421291,0.0264078,-1.25163,-0.323741
-0.0513634,-1.4658,-1.73942,-1.40948
-0.756627,0.0986843,0.113442,0.0867958
-3.2031,-1.08887,-0.422128,-0.32366
-0.362155,-0.00359415,-0.535232,-0.284295
-0.243743,-0.754331,0.0699514,-1.0257
-2.24168,0.0549662,-1.70493,-1.92181
0.732322,1.23312,0.0810824,0.142579
-2.74063,-0.515149,-1.03687,-3.02855
-0.0663041,-0.607326,-0.11538,-0.640105
-2.87389,-0.647349,-6.88933,-5.39269
-1.56564,-0.758424,-0.332232,-1.04696
-2.90269,-2.58895,-3.32666,-2.12756
-0.490102,-0.100137,0.0741268,0.0965292
0.637185,0.0682334,0.0459502,-0.23999
-0.178008,-0.143262,-1.27351,-0.16701
-0.190567,-0.443531,0.0584576,-1.69836
0.582249,-0.0218873,0.126258,-0.680263
-0.603474,0.124161,-0.121116,-0.145589
-3.0877,-1.4661,-2.17783,-0.97853
-1.4543,-0.783015,-1.51929,-0.638529
-2.23456,-1.4088,-1.8606,-1.18799
1.48232,-0.778111,0.0297691,-2.59327
0.779115,-0.844926,-2.35728,-6.38505
-0.472054,-0.18042,-0.0609892,-0.50505
-0.722839,0.0159718,0.137308,-0.531467
-2.1032,0.0790319,-0.279094,0.106209
-3.09911,-1.62889,-6.38983,-1.73183
0.208191,-1.46752,-0.481267,-0.183113
-2.23857,-2.30738,-5.20844,-5.50333
-0.206869,-1.01855,-0.172318,-0.1655
-0.169016,-0.5943,-0.866798,-0.735304
-0.979609,0.0616961,-0.122978,-0.0470153
1.14528,0.0559297,-0.000963462,0.228689
0.175173,-0.103537,-0.206021,-3.03779
0.773214,0.0539386,-0.13941,-0.396591
1.62717,-0.522341,-0.250582,-0.692906
-0.131972,-0.0919226,0.0555174,0.0173825
-0.313733,0.0776624,-2.18807,-2.21588
1.04392,-0.496297,-1.92091,-0.61802
-0.932419,-1.2847,-0.719147,-2.2057
-1.01305,-0.0616852,0.00361515,-0.354634
-1.06425,0.127504,0.109006,-1.30401
0.0504386,-0.323185,0.10852,-0.966088
-0.689727,-0.243585,-1.54798,-0.555387
-2.41174,-2.33394,-5.83444,-3.64206
0.0397229,-0.221437,0.105468,-0.895392
-1.14602,0.37069,-0.626198,-0.563357
0.713254,0.111739,-1.90477,0.0688676
-1.37206,-2.00742,-1.36017,-2.95623
-0.902753,-0.542868,-2.68074,-4.54859
-0.282714,0.120596,-0.0657103,-0.234685
0.00953984,-2.08799,-1.05495,-1.52126
0.547818,-0.0111082,0.124108,-0.466903
-1.00338,0.264743,-4.7995,-0.124886
-0.0171209,-0.600676,-0.38009,-0.204894
-2.62357,-2.47469,-3.25472,-2.31333
-1.87163,-1.18065,-0.704959,-1.06825
-1.67472,-1.8895,-6.30301,-6.72575
-3.93811,-3.04186,-6.25129,-1.30869
-0.17953,0.204027,0.086775,-0.157154
-0.923446,-1.24167,-2.12204,-1.0997
-2.4383,-0.0993407,-0.646614,-0.19811
0.477995,-0.768234,-2.80956,-1.2458
0.558831,0.0365678,0.0770481,-0.0251143
0.0596318,-1.41579,-3.78247,-1.61119
-0.88975,-0.598705,-0.0548235,-2.79668
0.4797,-1.01744,-1.06203,-0.454684
-0.414798,0.159316,0.0769805,-0.194485
-0.545005,0.132875,-0.15909,0.230063
-0.910505,-1.49983,-0.805741,-3.88065
-1.83905,-2.4164,-3.58412,-1.91268
1.27916,-1.42815,-1.98638,-0.937315
0.915493,-0.602522,0.00385693,-0.611645
0.944577,0.0393373,0.132402,0.112483
-2.57567,-0.2067,0.0499278,-0.812742
0.216129,-0.215581,-0.00878706,0.242069
-0.445644,-0.687484,-0.564609,-1.32224
0.113884,-0.486711,-1.95264,-3.38597
1.08381,-0.415517,0.0871136,-1.07501
0.70556,0.957653,0.120455,0.192117
0.432795,-1.08236,-2.45032,-0.651204
-1.2033,-0.0360322,0.0698387,-0.591415
-2.21488,-1.69607,-1.16822,-0.77591
0.811848,0.112175,0.0787653,0.0828994
0.394941,-0.991601,-1.3194,-1.07605
0.978322,-0.45542,-1.40691,-5.11943
-0.802334,-0.103494,-0.683615,-0.127644
-2.98085,-2.74099,-2.57201,-2.28973
-0.280559,-1.61589,-8.93899,-4.84673
-0.808223,0.109073,-0.0434807,0.150798
-0.666585,0.203836,0.126652,-0.209971
-1.78237,2.115,-0.0848284,-0.0912955
-1.11035,-0.27014,0.0643046,-0.607556
-3.69129,-2.18684,-3.81235,-2.70095
-2.26479,-0.0340642,0.114082,-0.079112
-0.215173,-0.470061,-0.0260389,-0.148362
0.152159,-0.778601,-0.603048,-0.232407
0.345319,0.642083,0.117068,0.173655
-0.334188,-0.630155,-1.65142,-0.737671
-0.54518,-2.08731,-1.84526,-0.383105
-1.62527,-0.865559,-0.93048,-1.80347
-1.64859,-1.58966,-7.12467,-3.29806
-0.207867,0.12114,0.0522152,-0.0358921
-3.99509,-2.35495,-2.35443,-3.57299
-1.19525,0.113079,0.0397718,0.126386
-1.29299,0.0226205,-0.315876,-0.177826
-0.213036,-1.14193,-0.536151,-1.41818
0.672548,0.12652,0.146411,0.182508
0.0485816,-0.456489,-0.422055,-0.0563483
0.156982,0.0807982,-0.456313,0.030348
0.199601,0.0555111,-0.308778,-0.131122
-2.91261,-0.560158,-0.962176,-0.231346
-1.53381,-2.16314,-4.50671,-1.22671
0.237618,0.0950188,0.0505747,-1.00188
0.164662,0.0215847,0.11387,0.115529
0.0096687,0.44646,0.126241,0.118437
-1.88479,-1.94887,-3.2226,-1.36754
1.25412,-0.476477,-2.95944,-3.84487
0.273758,-0.656682,-0.551542,-0.219759
0.396428,1.37732,0.116173,0.220288
-0.587631,-0.536353,-2.36088,-3.07821
0.631385,0.101192,0.107462,0.108316
-0.964245,-0.717281,0.0653868,-1.61523
-1.10894,-0.918501,-1.37664,-0.301466
0.277078,-0.670261,-6.22854,-0.788003
0.491919,-0.804084,-1.80724,-1.47984
-0.979441,0.651791,-3.95704,-0.600133
-2.79995,-2.20161,-2.57247,-2.42089
-1.59854,-0.15748,-0.0476931,-0.701111
-0.953623,-0.449789,-0.630667,-0.339309
-1.45881,-3.36603,-2.00322,-2.96882
-1.55599,-1.37626,-1.90962,-1.07283
0.147711,-0.17792,-0.7746,-0.989037
-1.0465,-0.675635,-2.47621,-3.00272
-0.424167,0.320248,0.0797998,0.131756
-2.06151,-0.510466,-0.910417,-0.414604
-1.62132,-2.18447,-2.91038,-3.04709
-1.07739,0.545685,0.0811364,0.0933432
