LikelihoodQ,LikelihoodT,LikelihoodTheta,LikelihoodPhi
1.37782,-0.736275,-0.923135,0.080163
1.48044,-0.365803,-0.606689,-0.123308
0.437853,-0.0186561,0.0707605,0.117001
1.47163,-0.455349,-1.00747,-0.607617
0.549848,-0.393225,-0.0665053,0.214642
1.78488,0.0685065,0.131694,0.0254254
0.430225,0.100895,0.110606,0.223481
1.15555,-1.28053,-1.66955,-0.723539
0.759128,-0.933286,-0.912297,-0.273886
1.32184,-0.0890446,0.0171285,0.207484
1.34022,-1.39271,-1.20265,-0.518121
1.06469,0.094073,0.169777,0.169934
-0.0375531,0.0959831,0.146744,0.199843
0.48843,0.58078,0.128839,0.286707
1.47731,-0.234429,-0.935487,-0.459155
0.657646,-0.708656,-0.0491725,0.0884294
-0.896159,17.4447,-0.70666,0.122318
1.01629,-0.42258,-1.12592,-0.189059
0.903033,0.156838,0.11132,0.0439169
1.62475,-0.222972,0.0715991,-0.0368138
0.481948,0.230673,-0.345988,0.090161
0.492986,0.162365,0.109549,0.133202
1.51037,-0.467862,-0.167815,-0.848191
-0.254462,3.44352,-0.0374974,0.141227
0.695009,0.0516114,0.0520267,0.0735252
0.963575,0.09096,0.123668,0.15356
0.471767,-0.897407,-0.455104,-0.411256
0.422516,0.210755,0.0883785,0.281525
-0.741877,0.20726,0.129084,0.17105
-0.229989,0.0851757,0.15682,-0.239662
0.320425,0.408335,0.000794443,0.185524
0.555098,-0.443425,0.042011,0.20551
-1.43511,-0.0309459,0.0365775,0.0580856
0.471852,-0.516365,-0.112515,-0.472643
0.739728,0.0915936,0.124548,0.190664
0.816167,0.0536907,-0.128914,0.175177
0.0505795,0.575867,0.112427,0.123705
-0.387768,0.100627,0.15446,0.153431
1.02211,0.084732,0.158193,-3.58879
0.586306,-0.338954,-0.314719,0.146133
-0.0434365,0.305983,0.0412035,-0.595651
0.176321,-0.158309,0.0439841,-0.250031
0.61787,-0.288449,-0.247334,-0.152251
-1.43865,-0.0718927,-0.0498856,0.17572
1.39713,-0.00969842,-0.033583,-2.81173
0.468416,0.189872,0.100788,0.180221
0.625423,0.227529,0.12956,0.101807
0.957524,0.100702,0.0860923,0.170636
0.791989,-0.404939,0.0862168,-0.0856775
0.604437,-0.359166,-0.139501,0.169821
0.397469,-0.896472,-1.30758,-0.965247
1.02528,0.520385,0.0263881,0.0672618
1.0736,0.0541485,0.153285,0.0765092
2.12355,0.0476771,0.116297,0.132445
0.403724,0.395183,0.0187285,0.258352
-0.210776,-0.0573273,0.00256677,-0.000671366
0.0406688,0.642134,0.0980008,0.119948
0.557618,0.591744,0.107993,0.192916
0.998322,-0.214582,0.0626933,0.19044
0.857293,-0.346691,-0.247674,-0.0148149
1.03293,0.0875414,0.127226,-0.707155
0.871645,0.116966,0.0918393,0.141007
-0.0476817,-0.439881,-0.41078,-1.36536
0.808588,-0.906252,-0.54128,-0.200749
1.43722,-0.22892,-1.08622,-0.256091
-0.0639193,0.0439804,0.0653345,0.0945679
1.22966,-0.370917,-0.148795,-0.140399
0.513478,-0.506614,-1.51288,-0.398591
-0.579531,0.968932,0.121302,0.205413
0.199248,0.0830082,-0.0678315,-2.27892
-0.21971,1.22261,0.0799296,0.197938
0.0799012,0.185549,0.147889,0.12843
1.86261,-0.468692,-0.0245106,-0.643651
1.56697,-1.40623,-0.512812,-0.349665
0.594659,0.122826,0.0956189,0.184843
0.0644718,0.190142,0.107348,0.154956
1.09538,0.11519,0.0901114,0.277938
-0.178167,4.94638,0.00870535,0.100481
1.91044,-0.447537,-0.0723769,-0.108005
0.402536,0.385952,0.123395,0.169466
1.31771,0.0620859,0.00444475,0.182685
1.79391,0.0248133,-0.710757,-1.46362
-1.02865,0.0424872,0.104112,-1.64693
0.359896,-0.668318,-0.206801,0.065447
1.44559,0.0378986,0.108683,0.227982
0.947691,0.400334,0.0960577,0.226264
1.22447,-0.347741,-0.0407891,-1.56062
1.00201,-0.333757,0.0761712,0.0613582
0.666093,0.0658862,0.160438,0.0954046
0.620872,0.452065,0.0645766,0.131446
0.66864,0.261853,0.0811144,0.208818
1.73349,0.231848,0.12423,0.230457
1.45896,-0.119046,-0.121886,0.169943
0.829551,0.00718955,-1.24116,-0.103667
0.65399,0.332853,0.115837,0.117592
0.37939,-1.31267,-0.562354,-0.503523
2.14412,-0.288564,-0.715411,-1.01229
0.794699,-0.030988,0.0174576,-0.0160961
-2.14139,-0.872063,0.109356,-0.879574
-0.0893039,0.613624,-0.213919,0.15976
0.275678,0.189835,-0.356793,0.203996
1.89605,-0.121404,-0.0378907,-0.215896
0.773744,0.0508424,0.0653271,0.196838
-0.485786,0.442135,0.067388,0.134036
0.0618054,-0.438422,-0.0797393,0.24898
0.283368,0.052233,-0.102352,0.152286
0.599784,0.0764785,-0.0553013,-0.0690788
0.364457,0.164289,-0.154071,0.188536
0.593338,-0.19069,-0.526516,-0.242214
0.778862,-0.301793,-0.991903,-0.235866
0.665802,-0.0522397,0.0382379,0.155016
0.635612,0.0746091,-0.135626,0.107615
0.803044,-0.117916,-0.257606,0.147134
0.3268,-0.85015,-0.707925,-0.22679
0.669687,-0.554674,-1.05626,-0.139338
1.63964,0.0780278,0.147592,0.0372842
0.0424903,0.18537,0.114432,0.244887
0.890022,0.210619,0.0805754,0.105075
-2.07731,-0.107931,-0.0193657,0.120252
0.29288,0.117691,0.00658585,0.102673
0.56133,-0.420108,0.138896,-0.160849
1.45287,-0.562794,-0.248512,-2.63642
0.32568,0.354674,0.0860353,0.146846
0.113194,0.209661,0.0864998,0.17679
-0.20906,-0.076955,0.0942651,0.102042
0.781817,0.0142508,0.0659477,0.174662
0.796368,0.350171,-0.120213,-0.0447892
1.00559,-0.311117,-0.105557,-3.19012
-1.38579,0.0993616,0.093783,0.12585
1.6477,0.0440245,0.123666,0.168985
1.41165,0.218443,0.119866,-0.086435
0.0578973,0.711712,0.0795631,0.210252
1.52055,0.0603673,0.108613,0.0746566
-0.618369,0.0311178,0.10822,-0.0526384
2.43392,-0.115714,0.0707055,0.121709
-1.78972,0.0414403,-0.0243031,0.0498404
1.17835,-1.32046,-0.280863,-1.59323
0.242933,-0.51219,0.00128321,-0.252299
0.217865,0.416299,0.0981827,0.0705152
1.29047,-0.0375294,0.0333332,-0.179086
0.754525,-0.406483,-0.191511,-0.0678407
0.151919,-1.65825,-1.87742,-0.557148
1.20328,-0.200771,-0.475635,0.253793
0.818572,-0.787167,-0.529467,-0.423569
0.205952,1.46788,0.0838305,0.155068
1.83038,0.00671324,-0.0479237,0.176126
0.149895,-0.605905,-0.595489,-0.75448
0.130818,0.078984,0.119582,0.126626
-1.33839,-3.39247,-6.40305,-1.27179
0.264704,-0.596954,-1.61843,-0.1041
0.865148,-0.608142,0.125596,-0.173327
1.10147,0.0713954,-1.12449,0.0562465
0.318422,0.0838139,-3.25327,-0.156733
1.40949,-0.0796988,0.148752,0.110248
0.980681,0.0620504,-0.40714,-0.00888383
1.23152,0.0444793,0.088684,0.174206
0.154393,0.240171,0.110993,0.0408201
1.21032,0.00938713,0.00998907,0.230353
-0.179128,1.1169,-0.281389,0.181375
1.09796,0.12102,0.118981,-0.0595166
1.21349,0.127726,0.112517,0.211844
-0.125091,0.0630542,-0.770792,-0.573452
-1.13947,-1.12344,-0.00536181,-0.0848104
0.205822,0.132577,0.11276,0.276944
1.3798,0.0413959,0.105735,-0.000357098
1.49337,0.0339349,0.0602827,0.0885559
0.641132,0.00937212,0.0432089,0.130074
-0.142876,0.800001,0.0974152,0.1511
0.902465,0.784377,0.101983,0.127088
1.53928,-0.170966,0.075204,-0.0485541
1.74655,0.025917,0.0568803,0.0909951
0.413316,0.343903,0.060811,0.113007
-0.521626,0.190127,0.122878,0.210984
1.27782,-0.0367818,0.159597,-0.781071
0.150056,0.264557,0.142673,0.215075
0.444775,0.119493,0.130324,0.091183
1.1254,-0.652382,-0.66295,-0.508843
0.59844,0.0486353,-0.136221,-0.123469
1.04351,0.0406691,-0.125604,0.0669999
0.709804,0.080575,0.186617,0.188336
1.18605,-0.22153,-0.405719,0.0801114
0.864411,0.0160707,0.0636086,0.199028
1.45252,0.0785664,0.0316457,0.221216
0.380483,0.458791,-0.0903459,-0.455118
-0.424745,0.190407,0.10649,0.177444
0.860864,-0.070624,-0.148391,0.0126131
-0.0802334,-0.461213,-0.20627,-0.211193
0.322224,-0.773698,-1.22634,-0.819633
0.568223,0.255101,0.108543,0.0327504
1.41078,-0.533643,-0.365166,-0.136026
0.757709,0.114918,0.10898,0.112552
0.282194,0.459238,0.117776,0.130179
0.784021,0.0126893,0.0886097,0.0852908
0.464828,0.558126,0.0264943,0.186947
-0.547237,0.157072,0.100922,0.0908371
0.406566,0.310335,0.07415,0.19152
1.78366,0.0826238,0.102764,0.180438
1.20738,-0.165544,0.120045,0.389713
0.31548,-0.0763536,0.0772577,-0.154989
1.13969,-0.60599,-0.0610266,-1.45491
-0.217494,0.145873,0.0911511,0.258325
0.490996,-0.554873,-0.56952,-0.122492
1.26236,0.112537,0.114543,0.242653
-0.0431429,-0.589114,-0.0589028,-0.221943
0.143392,0.108721,0.133636,0.169992
1.20847,-0.365624,-0.800059,-0.33353
1.18845,-0.208815,-0.162118,-1.46012
-0.545281,0.200036,0.0633178,0.17188
0.739752,-0.623055,-1.01211,-0.833426
1.03429,-0.836841,-0.345389,-1.05507
0.427134,0.125796,0.0876103,0.211393
0.63365,0.105817,0.106407,0.112916
-1.29333,-0.276871,-0.547891,-3.91011
1.15741,-0.0989653,-0.31192,-0.289409
0.658063,0.0531452,0.0225596,0.282404
1.0901,-0.557363,-2.95783,-0.663304
0.108541,0.134255,0.143403,0.322681
2.07268,-0.692747,-1.06512,-0.546183
0.954014,0.915618,0.126473,0.206235
0.282756,0.567752,-0.123458,0.146618
1.09651,-0.231075,-0.0544463,-2.01073
1.30052,-0.205801,0.176248,-1.67775
0.398171,-0.142895,0.0783882,0.0692403
0.957845,-0.481145,-0.644455,-1.75965
0.807006,0.127326,0.0743523,0.30654
1.8202,0.114318,0.144574,-2.30982
1.40049,-0.48325,0.0382305,0.00123544
1.14244,0.0865077,0.144737,0.143843
1.59992,0.0525951,0.154703,0.14673
0.655433,0.0784786,-0.102189,0.0744309
1.27835,0.0912098,0.156173,-1.10203
0.300851,0.554424,0.0435254,0.128017
0.866392,0.107965,0.0376742,0.288456
1.43523,-0.506038,-0.102652,-2.25695
1.54275,-0.956332,-0.719081,-0.24307
1.111,-0.0640561,-0.0325204,-0.0431885
0.626579,0.0984622,0.158724,-1.41858
0.112701,0.0955342,0.11099,0.181876
1.06755,-0.143152,0.102392,0.059439
-0.170476,0.788998,0.07068,0.116396
0.570548,0.0347857,0.0343812,-0.218499
1.16505,0.0027156,-0.0218279,0.115202
1.31328,-1.66152,-0.310642,-1.57596
0.601074,-0.760912,-1.42771,-0.207066
-0.160206,0.0541001,0.121195,0.219151
2.5263,-0.304326,-0.0164746,-0.876136
-0.0201446,-0.610423,-0.751802,-0.671618
1.13079,-0.306808,-0.430707,-0.369855
1.03715,0.109679,0.0958253,0.084487
0.231039,0.0446853,0.0673546,0.0707348
0.386727,0.120952,0.124916,0.24868
0.468611,0.133044,0.0816712,0.149253
1.1364,0.214483,0.0902917,0.256172
0.568894,-0.0566204,-0.146904,-0.0741289
1.88693,0.0341768,0.0797044,-0.277087
0.274771,0.13455,0.0116894,0.196163
-0.117779,0.0886869,-0.708036,0.219694
0.313696,0.136147,0.0761735,0.16808
1.091,0.104733,0.168124,0.106793
0.682087,0.400527,0.0854123,0.349271
1.32586,-0.0780455,0.0993794,0.0987438
-0.0237562,0.0748072,0.122496,0.0608115
0.379654,7.91539,0.0994921,0.132257
-1.9944,0.168518,0.0547799,-1.51574
0.0496081,-1.27591,0.0981034,0.0566553
0.961956,0.145605,0.126343,0.182413
1.07757,-0.235957,-0.030288,0.178495
0.93934,-0.20668,-0.17022,-0.0533616
0.125827,-0.460066,0.0837147,-0.818348
0.518411,-0.508402,-0.562694,-0.238098
1.39027,-0.517935,-1.24396,-0.107704
1.17908,-0.295695,-0.383327,-1.58139
0.852453,-1.01647,-0.152521,0.0195189
0.574253,0.134752,0.0819022,0.127633
0.736923,0.0207351,0.0828462,0.141877
0.437324,-0.91461,-1.49307,-1.4148
0.739786,-0.431988,-1.41014,-0.228013
-0.61474,0.0226133,0.0337493,0.188896
0.646903,-0.699927,-1.11701,-0.371298
0.401492,-0.0823082,-1.00703,-0.262506
0.378749,-0.554634,-0.0292819,-0.22904
0.967267,0.0168223,-0.120335,-0.193249
-0.0314324,0.678941,0.10731,0.0909507
0.863092,-1.58571,-0.129075,0.0265388
1.08477,0.162345,0.102535,0.162382
0.119862,-0.982766,-0.834153,-0.569703
0.885725,-0.588101,-1.03321,-0.260112
0.576273,0.287732,0.102323,0.165664
1.19197,0.0600619,0.0779513,0.19092
0.136578,-0.78485,-2.07471,-2.34206
1.02048,0.140708,0.11952,0.27812
1.46945,-0.276426,-0.332885,-0.131181
1.2771,-0.447695,-0.351997,-0.0846888
1.19516,-0.223091,-0.072341,-1.76406
0.665792,0.0845907,0.128928,-1.05252
-0.319194,0.0527857,0.0710415,0.0663282
-0.102609,0.128706,0.110457,0.168647
0.0862576,-0.0634889,0.0602284,0.0383956
0.117413,0.119957,0.160369,0.125278
1.23198,0.0692176,0.114719,0.101823
0.869623,-0.956606,-0.500971,-0.178222
-1.60606,0.0165794,0.0977229,0.101092
0.906023,-0.829,0.118643,-0.653801
1.01326,-0.404764,-0.466601,0.034509
0.858673,-0.709233,-1.53681,-0.634506
0.586209,-0.356455,-0.59846,-0.0470335
1.70598,-0.0832688,-0.649301,-0.039602
0.433747,-1.14623,-0.503932,-5.77123
0.560211,0.140212,0.11769,0.253883
0.513657,-0.39099,-0.854949,-0.339282
0.443759,0.0956165,-0.0708141,0.20084
0.600236,-0.784975,-2.2002,-0.155359
0.920742,0.253293,0.149139,0.215659
0.89499,0.184313,0.0980661,0.212368
1.50555,-0.580046,-0.244267,-0.385184
0.569868,0.0765518,0.0619289,0.222532
1.08141,0.0849824,0.149336,0.20982
0.634081,0.103928,0.0106997,0.155396
0.407746,-0.713893,-1.21043,-0.572954
0.297014,0.151658,0.125045,0.198657
1.02251,0.196589,0.149809,0.120408
1.65314,0.0277781,0.0349215,-1.47985
1.62097,-1.34918,0.0562112,-0.326983
0.588684,-1.17757,-0.330404,-0.648498
0.503273,0.0524836,0.13679,0.144857
-1.60422,-0.0973695,-0.108264,0.0952368
0.874416,0.0932183,0.142203,0.135177
0.636306,-0.4104,-0.547542,-0.12152
-0.19295,0.511549,-0.0141724,0.179934
0.490721,-0.595876,0.0605687,-0.201342
0.295231,0.119461,0.133993,0.130318
1.70291,-0.393241,-0.0774746,-0.333879
1.21875,0.119202,0.0983051,0.226043
3.15888,-0.0155931,0.103388,0.112197
0.0146247,0.062072,0.0290548,0.142822
0.629029,-0.977953,-2.59249,-1.09268
-0.176219,0.256766,0.100772,0.0690027
1.68964,-0.791576,-1.22526,-0.26261
0.755615,0.0942274,0.0918399,0.183828
-0.00246055,0.246602,-0.885335,0.175758
0.235231,0.91743,0.069951,0.110935
0.824572,-0.610731,0.0990069,0.0638354
0.325367,0.445996,0.0893122,0.177969
0.54085,0.130697,0.116097,0.0911289
1.87781,-0.388818,-1.3148,0.036278
0.804681,0.0730508,0.0709304,0.198459
0.607456,0.0441222,0.00898912,0.165299
0.805689,-0.0411741,0.0680803,0.221523
0.0764374,0.254103,0.12274,0.185974
0.958665,0.25607,0.00190502,0.174626
0.575035,0.41454,0.0814731,0.301455
0.687532,0.00847098,0.00795779,0.256677
0.304932,-0.657394,0.0469493,-0.0907293
0.796565,0.444464,0.00227666,0.259888
0.323045,0.216474,0.0920141,0.217739
1.8258,0.0319106,-0.00722849,-0.967574
0.310477,0.128874,0.121071,0.164631
0.529757,-0.725241,-0.0463428,-0.095888
-0.0063776,0.228161,0.104852,0.144217
1.21747,-1.13008,-0.818595,-1.04588
0.922813,0.0276326,-0.0377185,-1.19135
0.421924,0.196472,0.192992,-0.331689
0.510134,0.320591,0.110133,0.200999
1.72576,0.0751081,0.147104,0.160976
1.18267,-0.360073,-0.238138,0.111161
0.246809,0.118454,0.165469,0.158267
1.04658,-0.503891,-0.606793,-0.166085
0.0565765,1.50857,-0.192345,-0.322254
-0.99269,0.1585,0.0917054,0.0957141
0.688983,-1.48861,-2.09277,-0.450233
0.797758,0.118734,0.150923,-1.12027
0.108214,0.0785757,0.0695057,0.148852
1.1649,-0.966314,0.0325169,-0.170602
-0.636546,-0.541469,-0.630845,-0.807629
-0.10645,0.331353,0.117055,0.244915
2.0018,-0.594208,-0.183251,-0.313089
1.42394,-0.319125,-0.357408,-0.543085
1.98546,-0.492175,-0.38275,-0.361942
0.37136,0.172031,0.132305,0.214832
0.411961,-0.48942,-0.0650165,-0.269249
0.854698,-0.0230027,0.0240601,0.202707
0.397976,0.18441,0.0970994,0.223686
0.670409,0.0982073,0.0727742,0.234856
0.584852,0.250044,0.00723714,0.205634
0.832518,-0.700833,-0.469136,0.0251572
1.01412,-0.41605,-0.00266208,-0.596848
0.0138016,-0.278642,-0.0454705,0.0681032
0.77342,0.0992348,0.0928946,0.148918
1.07664,0.0258473,-0.10842,-0.0862873
0.916704,0.151572,0.0678842,0.282315
1.04561,0.0741802,0.153953,0.111381
0.0253094,0.214111,0.12043,0.170529
0.984203,0.0801371,0.0841259,0.00926658
1.62437,-0.605412,-1.6642,-0.2961
0.754211,0.767886,0.00110203,0.0902423
0.121822,0.280126,0.136232,0.225316
1.18497,-0.793939,-0.434326,-0.249713
0.0663126,-0.228942,0.0836945,-0.348099
0.386082,-0.282282,-0.870312,-0.150535
1.28812,-0.303062,-0.114048,-0.0276124
0.96243,-0.576039,0.0922823,-0.0902121
1.381,-0.170597,0.0274725,0.180683
0.682968,-0.00636762,-0.215892,0.136318
0.834404,-0.274871,0.106999,-0.382664
-0.118695,0.37309,0.0913663,0.0736865
1.60818,-0.523121,-0.0450699,-0.228143
0.452405,0.145633,0.0698858,0.016315
0.240228,0.567492,0.0887929,0.172003
0.382587,0.640448,0.0210601,0.15309
0.245398,3.71345,0.00298163,0.206818
-0.331912,-0.02183,-0.00470471,0.0464861
0.570894,-0.251416,-0.680248,0.140795
0.765931,-0.628867,-0.377048,-0.333227
-1.33839,0.0939517,-4.35427,-2.94112
0.761763,-0.227238,0.130794,-0.131892
1.01537,0.0576975,0.0139549,-0.872098
2.30195,-0.0953467,-0.0461341,-2.11932
1.02174,0.102751,0.105859,0.216222
-0.573284,0.051404,0.118366,0.163139
0.818549,0.163019,-0.0760514,0.085541
0.606317,0.0140209,0.0604189,0.172734
1.0854,-0.575653,0.136505,-0.267512
0.857163,0.929733,0.0977927,0.0787077
0.748841,-0.00313565,-0.355845,-0.249122
1.43704,-0.182206,-0.0319288,0.223345
0.148191,-0.812742,-5.11319,-0.451167
1.54914,-0.149461,-0.0139325,-1.12258
1.12042,0.123338,0.204283,0.0826231
0.182074,0.417862,0.151097,-0.00803774
1.0883,-1.04804,-0.910828,-0.0237056
0.447365,0.29807,0.11692,0.189625
0.690485,-0.234593,-0.77463,-0.0510997
1.11709,-0.302144,0.0908041,0.15938
0.0691412,0.466474,0.134637,0.177047
0.916217,0.309096,-0.0451815,0.248158
1.34167,0.079644,0.128271,0.0756358
1.12885,-1.15462,-1.53629,-0.234996
0.351415,0.0764038,0.0765003,0.155417
1.23909,-0.213252,-0.925219,-0.0606234
1.09456,0.130532,0.112153,0.16072
1.63984,-0.0413477,0.104252,0.0595596
-0.551918,0.110146,0.123846,0.000805509
1.44573,-0.020094,0.127083,-2.87859
0.814463,0.0807003,-0.0599086,-0.0173277
1.39553,-0.246452,-0.539539,-0.322477
0.39255,-0.0347096,-0.340918,-0.00679125
0.831245,-0.0755618,-0.266423,-3.83439
0.731368,0.201409,-0.00178637,0.267214
-1.90838,-0.0323948,0.08668,-0.560994
0.663291,0.263889,0.122084,0.0669888
0.847398,0.819533,0.087348,0.171686
2.23074,0.0540839,0.149706,-0.447922
-0.308874,0.248992,0.104038,0.0239943
0.475502,-0.754195,-0.864834,-0.584249
-0.117384,-0.259235,0.0347423,-0.128581
1.02808,0.355193,-0.177579,0.114634
2.5158,-0.233368,0.0410982,-0.303234
1.69978,-0.516456,-0.205702,-1.52135
1.18919,-0.748379,-0.123339,-0.821935
0.144394,0.294458,0.0993627,0.0667733
1.84085,-0.164145,0.0548053,-0.50518
0.682625,0.213445,0.126446,0.243137
-1.60606,0.0597251,0.0971922,0.157099
0.184197,-0.466473,-2.16703,-1.16375
0.572959,-0.211418,0.00225991,0.102438
0.826697,-0.192948,0.0847531,0.202818
-0.939324,-0.389692,0.0585683,0.169303
0.529563,0.168688,0.0930019,0.280776
0.846412,-0.855161,-0.534367,-0.509723
0.588108,2.26903,0.106409,0.159778
0.485505,-0.176765,-0.0373164,0.219292
0.608186,-0.757164,-2.41627,-1.36288
0.673123,0.209573,0.124474,0.115418
0.514744,-0.427637,-1.801,-0.0525624
0.928977,0.00302445,-0.0511723,0.170948
-1.73334,0.189416,-3.80005,-4.92456
1.21095,0.0604912,0.0685784,0.162349
2.01893,0.0368395,0.149011,0.135232
1.17091,0.0888274,-0.00623843,0.283087
1.2455,-0.397857,-0.833854,-0.56362
1.43879,-1.25911,-3.07857,-0.71623
-0.955014,-1.08484,-0.306086,-0.779004
1.02897,0.24898,0.0519503,0.0445526
1.03653,-0.638256,-0.0303744,-0.32164
0.262679,0.20664,0.100004,0.218809
0.572386,1.69809,0.117015,0.179642
0.455417,1.95575,0.0902071,0.0824061
0.454433,0.201618,0.115953,0.245576
0.541345,0.118608,0.00770871,0.257665
0.795932,0.26406,-0.354122,0.0931315
1.40278,-0.35317,-0.320615,0.19559
1.68116,0.0938825,-0.771331,-0.413917
0.574631,-0.460273,-0.724624,-0.0840342
1.02868,0.39549,0.100573,0.158118
0.480637,0.195749,0.0734075,0.266697
0.519571,1.25679,0.144116,0.11014
0.999055,-0.0691428,0.0279933,0.185068
-0.199572,-0.0098498,-0.294828,-0.196405
0.678586,-0.38147,0.100139,-0.215654
0.00125616,0.040403,0.0186381,0.267535
1.74004,-0.0109598,-0.865688,-0.179965
0.644959,0.325206,0.101036,0.188292
1.00173,-1.02231,-0.242465,-0.585984
0.0688071,0.564068,0.160782,0.0710069
1.27747,-0.111536,-0.0297209,-0.862335
0.362269,2.45082,-1.03195,-0.0734672
0.541486,-0.350411,-0.54252,-0.323484
-0.980168,0.050357,-0.0522934,0.170757
0.669642,-0.737015,-0.649738,-0.120923
0.875956,-0.319329,0.0810501,-0.36625
0.0323351,0.0238553,-0.815969,-0.118252
-0.40061,0.351738,0.134818,0.120822
0.527986,0.107996,0.15658,0.189334
0.101718,0.178024,-0.0135649,0.128469
0.785725,0.113754,0.115831,-0.016272
0.161867,0.437348,0.0487328,0.266931
0.855731,0.031934,-0.144394,0.222173
0.821,-0.335573,-1.15239,0.0245254
1.12816,-0.225147,-0.841886,-1.06632
1.76388,-0.296291,0.0525959,-2.07924
0.108364,0.682008,0.139336,0.126703
0.202153,-0.389579,0.111155,-0.0309304
0.854738,0.101437,0.0628437,0.294227
0.114793,0.346641,0.0934917,0.191268
-0.0350239,0.198152,0.101804,0.198744
1.26469,0.0564262,0.0772726,0.122149
1.24423,0.055635,-0.0144696,0.23873
-0.0939425,0.0409805,0.0546491,0.25921
0.723413,0.0794832,-0.0535568,0.0531267
0.805188,0.140959,0.0925166,0.0227351
1.01817,-0.449964,-0.627012,-0.213332
0.779368,0.273307,0.0997938,0.250221
0.756079,0.307524,0.114696,0.146261
1.50737,0.037447,0.1307,0.102538
1.38546,-0.414759,-0.621407,0.0617209
1.24348,-0.0490841,0.089923,-0.550885
1.12047,0.0613312,0.0783918,0.111221
-0.277321,0.0373422,0.173483,-0.918874
0.169474,1.1592,0.107705,0.124789
0.97833,-0.0558832,-0.0857282,-2.31801
0.663313,-0.795798,-1.3981,-0.416761
0.973255,0.0763225,0.10933,0.0566192
2.51362,-0.207137,-0.124081,-0.462294
1.61003,-0.909436,0.167967,-0.0754546
0.332638,-0.0685817,-0.100662,0.150021
0.367765,0.593829,-0.105393,-0.154128
-0.798843,0.0294812,0.110868,-0.84899
1.34559,0.0920174,0.0538312,0.188053
1.37741,0.0375377,0.143042,-0.0980223
1.09069,-0.719952,0.110832,-1.37839
0.282233,-0.614861,-0.843184,-0.390507
1.05868,0.158474,0.107996,0.17544
1.12613,0.057702,0.111764,0.152674
0.2678,0.463867,0.105678,0.157898
0.318575,0.548532,0.11757,0.169951
0.633051,0.0640931,-0.0053747,0.230412
1.1644,-0.66525,-0.5769,-1.58686
1.29244,-0.0412289,-0.20766,0.0547373
-0.673668,0.00455773,-1.50886,-0.36887
-0.328749,0.352887,0.111684,0.0825859
1.03216,-0.204005,-0.930911,-0.651638
1.07812,0.0607176,0.151607,-2.27916
-0.717292,0.0523164,0.100569,0.222239
1.10799,-0.361752,-2.05586,-0.163769
0.0830308,0.176508,0.0807026,0.285954
0.762539,-0.095049,0.138921,-0.141577
0.797084,-0.152482,0.0676029,0.18377
0.850379,-2.92847,-2.62769,-2.41373
0.356965,0.0882479,0.106937,0.16922
0.640753,-0.0770079,0.117882,0.181301
0.612663,-0.455296,-0.0106774,-0.293253
0.708379,0.0739184,-0.197482,0.0579376
1.61955,-0.289305,0.0870291,-2.8644
-0.874921,-0.792719,0.0757157,-0.31176
0.281977,-0.623521,0.0845339,-0.230334
0.876922,-0.332467,0.0488166,0.108293
1.99692,-0.925984,-0.672308,-1.60866
0.351661,-0.0753889,0.102827,-0.023571
-0.0354377,-0.984198,-0.628247,-0.143016
2.34659,0.0224924,-0.514039,-1.02926
0.234959,0.313379,0.0951991,0.207383
0.244089,-0.205676,-0.112822,0.190722
0.215467,-0.0649469,-2.25484,-0.113706
0.801674,0.125574,-0.78223,-1.64592
1.40278,-0.777295,0.026316,-0.529795
-0.218607,-0.680865,0.102341,-0.29262
0.892473,0.0293862,0.137186,-0.123079
0.514098,0.348965,0.120899,0.19909
1.2086,0.0225263,-0.545226,-0.017167
0.684666,-0.522685,-1.50479,-0.0594452
-0.331912,0.0669052,0.0802609,-0.374388
0.39328,0.255725,0.0276882,0.250078
-0.00402823,-0.391021,-0.704998,-0.677639
-1.33629,0.0933646,0.0812797,0.167819
0.961143,-0.506195,-0.275746,-0.59361
-0.70178,0.330585,0.076078,0.134614
-0.204561,0.0253291,0.00576721,0.0905006
0.960068,-0.146362,-0.86441,0.00839853
-0.0223729,-0.240278,0.129446,0.234296
0.890359,0.0932433,0.0786989,0.141263
0.976531,0.0715168,0.193579,-3.32764
0.322781,0.106488,-0.553778,0.0169609
0.795928,0.0715043,0.105523,0.131862
0.767838,-0.471092,0.148649,-0.0747542
1.08927,0.0672397,0.0932376,0.18816
1.17614,-0.557426,0.0418594,0.177832
1.80746,-0.0332135,-0.375145,-1.15395
0.940147,0.084751,0.106852,0.090809
1.79247,-0.0293713,0.104532,-1.87211
0.910346,-0.00204807,0.0803638,-1.54094
0.235806,-0.551949,-0.355104,-0.451683
1.33466,-0.291192,-1.12475,-0.0611536
1.09331,-0.00892925,0.101861,0.203903
0.973268,0.0933301,-0.801373,-3.55444
1.10655,-0.457702,0.081658,-1.09928
1.55141,0.0943442,0.10531,0.189211
0.994676,-0.583284,-0.216537,-0.0553136
1.02269,-0.790743,-1.72888,-0.341496
0.266729,1.03205,0.0939837,0.137257
-0.277727,0.114516,0.065772,0.165443
0.854443,0.201504,0.117972,0.187787
0.0150354,0.184258,0.102022,0.144037
0.0481537,0.282711,0.127638,0.121689
0.812945,0.178926,-0.122905,0.112197
-0.28466,0.0254139,0.069815,0.0698447
0.704619,-0.273789,-0.0996566,-0.223877
