LikelihoodQRing,LikelihoodTRing,LikelihoodThetaRing,LikelihoodPhiRing
-0.00148991,-0.00379462,0.0998709,0.253085
0.563233,-0.154707,-0.668451,-0.601863
0.339166,0.0455999,0.0953109,0.28658
0.508108,0.0489398,0.144455,0.377652
-0.643083,-0.0376124,-0.0545378,0.190787
0.0614055,0.12165,0.131625,0.250433
0.774206,-0.111068,-0.212714,0.205554
0.179264,0.0293928,0.00380354,0.284211
-0.1381,-0.53089,-0.319624,-0.100861
0.876354,-0.0315337,-0.175124,0.20879
-0.098727,0.0356745,0.12175,0.217798
0.831585,-0.143703,-0.918483,-0.0344807
0.752398,-0.354796,-0.372799,0.0266155
-1.22837,-0.00985411,0.0607604,0.187477
-0.0195731,0.0874043,0.128336,0.195517
-0.0471778,-0.235165,0.156745,-0.111893
0.413857,-0.275691,-1.22142,0.132552
0.521389,-0.0973921,0.0402107,0.386728
0.780006,0.0066299,0.0993761,-0.420191
0.383533,-0.511435,-1.52205,0.0678949
0.421575,-0.189749,-0.269338,0.38898
1.1888,-0.0100056,-0.115205,0.298417
-0.790995,0.0152514,0.103053,0.235633
-0.0770007,0.0301804,-0.0171803,0.367407
1.25865,-0.223055,0.160528,-0.150463
0.47796,0.0294657,0.0128261,0.107412
0.353989,-0.159397,0.168051,-0.344587
-0.286176,-0.17046,0.118068,0.326163
0.0718953,0.0481502,0.125781,0.477066
1.11474,-0.0301844,0.128899,-0.223602
0.821153,0.0499005,0.024072,0.335341
0.780879,-0.30889,0.159336,-0.0233034
0.546892,-0.357737,-0.864835,0.0645467
-0.24367,0.01731,0.170802,0.104928
1.21463,0.0220371,0.139145,-0.0515671
0.802434,-0.0862854,-0.0658936,0.0205344
0.454723,0.0148253,0.030944,-1.21924
-0.348345,-0.0822068,0.0692818,-0.941553
0.537943,0.0531395,0.0689172,0.40152
-0.333792,0.0286461,0.137706,0.178635
1.44912,0.0330673,0.191109,0.115899
0.485092,0.0183629,-0.254425,0.315244
0.674404,0.0351742,-0.217336,-0.113765
0.646488,-0.0226563,0.0154504,0.28989
0.378187,0.0322392,0.125732,0.282704
0.986614,-0.283972,-0.247137,-0.662023
0.0595253,0.0148988,-0.0216608,0.285141
0.440248,-0.0231892,0.010572,0.431496
-0.100836,0.0268838,0.190998,0.112979
-0.00122935,0.20557,-1.60003,-0.0359317
0.353542,0.0214492,0.00863307,0.334633
1.1856,0.0410924,0.0420424,0.349996
0.328463,-0.458282,-0.681887,0.0891883
0.125674,-0.00680958,0.0665685,0.260512
0.0685768,-0.00560908,0.138784,0.140009
0.320736,0.0362611,0.103726,0.190625
0.582705,-0.199075,-0.0067264,0.133143
0.619442,0.0098766,0.0935545,0.335918
0.726039,-0.424902,-0.768874,0.152042
0.441257,0.0274894,0.137318,0.344519
1.55698,-0.0320936,-0.473824,-0.872644
0.00515507,0.0651362,0.120576,0.211981
0.597196,0.0286586,-0.0184846,0.380256
0.588807,0.0314707,-0.0150591,0.445023
0.366967,0.0420437,0.121056,0.328883
0.902629,0.0492173,0.155588,0.30882
0.590534,-0.35175,-0.618506,0.242132
0.0248872,0.01841,0.167781,-0.137436
0.713945,0.000623729,0.153411,0.266941
-0.727537,-0.0731157,0.0150838,0.0867665
0.399909,-0.106986,0.101383,0.330986
0.340054,0.0419838,0.117688,0.368884
0.339652,-0.35076,-0.108156,0.114094
0.00980724,-0.388563,0.10652,-0.0894764
0.885996,-0.0494458,-0.0812572,0.252212
0.541807,-0.0249953,0.10056,0.332909
-0.748347,0.030888,0.202971,-0.67495
0.566019,-0.460754,-0.853599,-0.0826422
-0.092294,-0.246876,0.140457,0.0363091
1.46333,-0.285924,0.109952,-0.593319
1.34034,-0.560958,-0.126374,-0.0125973
1.23651,-0.185185,-0.0966994,-1.43291
0.44563,-0.29372,-0.505364,0.143341
0.286369,-0.0422661,-0.330833,0.204922
-0.311605,0.0110963,-0.606597,0.190244
0.936477,0.0181188,0.0187425,-0.0714348
0.880792,-0.290007,0.0572072,-0.0649567
0.320433,-0.301308,-0.412334,0.13278
0.651584,-0.547649,0.115813,0.0161592
0.214147,-0.323036,-0.549406,0.113582
0.496558,-1.04504,-0.624001,0.031266
1.13992,0.0509221,0.146864,0.288569
0.157661,0.0439822,0.139655,0.154067
-0.185455,0.0352415,0.128882,0.217472
1.02777,-0.167067,0.0914555,-0.391791
-0.0365516,-0.221681,-0.116459,0.172478
0.416322,0.0034516,-0.189977,0.295032
-0.388295,0.046899,0.226685,0.279346
-0.00754536,-0.182911,-0.54516,0.0660003
0.625021,0.00571069,0.0266754,0.332412
1.12884,0.0310444,0.159261,-0.587091
-0.0152566,-0.0106961,0.140487,0.171726
0.0564401,-0.30175,-0.246164,0.273761
0.298382,0.0282155,0.0365598,0.350871
0.715919,0.0263942,0.0967368,0.27098
0.872162,-0.121465,-0.261887,-0.565699
0.68737,0.0135511,-0.32457,0.229015
0.575392,0.215411,0.144669,0.223266
1.3513,-0.26377,-0.551326,0.02467
0.363099,0.0438047,0.182016,0.230405
0.899673,-0.0951138,-0.102312,0.304866
-0.0633733,-0.131496,0.105433,0.317411
0.847686,-0.149217,0.130924,0.215423
0.691591,0.0492614,0.0639438,0.389331
0.296151,-0.0414979,0.111483,0.304387
0.369495,0.114055,0.11553,0.210607
-1.07483,-0.0635722,0.0818018,0.123807
0.665941,0.0273774,0.155772,0.221029
0.394167,0.0673647,0.127787,0.399882
0.661601,-0.248129,-0.620292,0.0881039
0.256397,0.0355983,0.139737,0.321964
0.708659,0.0389513,0.0448467,0.346151
0.133782,0.161437,0.192516,0.280026
1.09082,-0.186689,-0.242844,0.0969833
-0.155527,-0.00892577,0.162559,0.30898
1.09296,-0.348207,-0.145999,-0.822761
0.259247,0.011352,-0.366153,0.266615
0.452836,-0.34881,0.00177378,0.192007
0.10497,-0.0380751,-0.0323183,0.420976
1.02302,0.0251006,0.0732649,0.0643161
0.214719,-0.458858,-0.0188727,-0.00707253
0.470995,0.0254833,0.0314095,0.356463
0.901373,-0.096805,-0.583532,0.0314695
1.00081,-0.385977,-2.05848,0.0817898
0.287029,0.0505485,0.17667,0.272617
-0.146031,0.0274381,0.0978448,0.241664
1.305,0.046143,0.202928,0.0817262
0.483545,-0.177073,-0.464682,-0.20236
0.3122,-0.413943,-0.287371,-0.0405242
0.662334,0.0269083,0.0901307,0.361139
0.70624,-0.292184,0.0104956,-0.0870582
0.414865,-0.255541,-0.0579572,0.0344581
0.92417,-0.0880092,0.033345,-0.00949734
1.20913,-0.119561,0.0741271,-1.15544
-0.0837842,0.311677,-0.773832,0.183777
0.232902,0.0216107,0.0716509,0.336637
0.243558,-0.0218473,0.0523464,0.32528
1.59077,0.00304075,0.122191,0.252388
0.608367,-0.0987613,0.0400549,0.0884089
-0.340959,-0.0319267,-0.554039,-0.0139666
0.129866,-0.273854,-0.304219,0.142117
0.776608,-0.0322725,0.1395,0.382247
0.75744,0.000914673,0.0966481,0.220969
1.39194,-0.19738,0.169382,0.0666966
0.0255308,-0.0256335,0.0509815,0.259518
0.912584,0.027478,-0.204105,-0.0158571
0.349505,-0.362787,-0.641411,0.0491987
0.234505,-0.206094,-0.105381,0.369771
0.471788,0.0391122,0.114628,0.148847
0.165444,0.0627847,0.180619,0.305815
0.379148,-0.00332184,-0.068004,0.162197
-0.0631955,-0.109954,0.129196,0.312182
0.350294,0.0676312,0.143693,0.335195
-0.329912,0.0171628,0.0110102,0.20614
0.457962,-0.293302,-0.0633353,0.226758
0.345639,-0.0546371,0.125659,0.121167
0.900113,-0.187802,0.14009,0.239456
0.121506,-0.473469,-0.334412,0.290152
0.111313,0.0362476,0.218749,0.265156
0.292936,0.0612606,0.122091,0.136957
-0.261481,0.0113342,-0.243639,0.335372
0.26133,0.0439923,0.131132,0.23954
0.229386,0.0507091,0.156182,0.214949
1.042,0.0240183,0.190652,-0.0913252
-0.0142194,-0.0499787,0.0487877,0.162548
1.06211,-0.154014,0.0958602,0.179741
0.337373,-0.728864,0.108368,0.0212141
-0.683986,0.0247664,0.0826791,0.311865
0.335023,0.168055,0.136256,0.196338
-0.385853,0.0460559,0.0906278,0.304795
0.180065,-0.0185329,-0.0468119,-0.577188
-0.683822,0.0137287,0.0585448,0.200585
0.437873,0.0359296,0.127533,0.221245
0.347745,0.00257713,0.124915,0.29222
0.0412709,0.0822987,0.127611,0.194761
0.118866,-0.122637,0.0637922,0.0503086
0.396426,-0.286962,0.142325,-0.470643
0.162053,-0.625585,0.127067,0.149785
-0.687722,-0.0418765,0.119082,-1.74535
0.923748,-0.259412,-0.611498,0.277402
-0.671464,-0.692261,-0.299399,-0.166703
0.258058,-0.39163,-0.199292,-0.28327
1.32028,0.0310044,0.161174,0.205371
0.450848,-0.521449,-1.2601,-0.10259
-0.921285,0.0144276,0.101761,0.147647
0.522613,-0.165918,-0.0124424,0.349573
0.14926,0.198822,0.118656,0.235908
0.426835,-0.418576,-0.214901,0.0137283
-0.415958,0.0327453,-0.0160946,0.325061
0.695312,-0.218607,-0.0144893,0.177058
0.222049,0.00428426,0.105255,0.342669
0.548543,-0.260954,-2.03992,0.256365
0.652472,-0.305227,-0.448189,0.181057
-0.220364,-0.193036,0.0562117,0.287374
-0.184763,0.158287,0.148967,0.222057
0.829923,-0.308376,-0.307666,-0.100794
0.181395,-0.335146,-0.675281,0.157551
0.444208,0.0180918,0.0824778,0.252551
0.367796,-0.585476,-0.932821,-0.00976293
0.345952,0.0521261,0.155103,0.338071
0.422372,0.0204775,0.175865,-1.40931
0.821726,0.0267705,-0.00550191,0.418293
0.492592,-0.205821,0.110897,0.217591
0.25254,-0.498567,-1.80981,-0.413772
0.495612,-0.159394,-0.680658,0.195764
0.973701,0.0234108,0.204702,-0.178437
1.24038,-0.12042,0.214361,-0.29081
0.92686,-0.022584,0.117067,0.161282
0.193037,-0.386485,-0.6201,0.0167262
0.313849,0.0533463,0.131091,0.220268
0.281825,0.0530566,0.130466,0.289397
-0.00389668,-0.006843,0.0957513,0.308024
-0.234249,-0.0182917,-0.0124515,0.352876
0.41247,-0.319841,-0.187333,0.0334061
0.076859,0.0974328,0.122773,0.177198
0.415967,-1.0454,-1.28248,0.0333879
0.118006,-0.114975,0.118899,0.317983
0.499093,-0.197497,-0.47391,0.137354
0.467902,-0.0038677,0.161406,0.327432
-1.0418,-0.0702671,0.149594,-1.43272
0.800581,0.0208956,0.116564,-0.474627
0.462452,0.00958603,0.0658609,0.325412
0.600961,0.0907733,0.137152,0.432959
0.021264,-0.0187711,0.137556,0.293187
0.300679,0.0128354,0.183914,0.268192
0.21389,-0.150718,-0.473046,0.300821
0.534055,0.00282031,0.22914,-0.0396008
-0.430994,-0.314553,-0.315035,0.272446
0.430353,-0.181976,0.0504701,-1.56297
0.276777,0.0415555,0.16176,0.274159
0.0282929,-0.291011,-0.527485,0.102603
0.0941937,0.00212195,0.0726085,0.310162
0.937026,-0.243818,-0.103053,0.106997
0.288791,0.0467661,0.174258,0.304562
0.652261,-0.547235,-0.0519925,0.171514
-1.05623,-0.166683,-0.396069,-1.19593
0.10688,-0.113826,-0.23146,0.0368967
0.346064,-0.160309,-1.62096,-0.268376
0.620386,0.0400495,-0.0181578,0.219185
1.29212,0.0280127,0.176912,0.159925
0.423538,0.0238826,-0.170522,0.238137
0.563074,-0.00257778,0.0904368,-1.65152
0.603048,0.041101,0.119996,0.218663
0.818233,0.0175145,0.186946,0.265125
1.04493,-0.340952,0.0993006,0.0898114
-0.684637,-0.214898,-0.70513,0.0744295
0.199612,-0.0165264,0.24278,-0.0330344
0.726226,-0.241103,0.0371738,-1.07391
1.18532,-0.803944,-2.25016,-1.39362
-0.0918927,0.0409717,0.149602,0.328151
1.18207,-0.441006,-0.504953,-0.0307935
0.565422,-0.436733,-0.745708,0.00577483
-1.03143,0.0101794,0.141945,0.123309
1.19426,-0.00057086,0.133658,-0.373108
0.0654889,-0.119536,0.147344,0.137515
0.205322,-0.167064,-0.140297,0.178696
1.46859,0.0163982,0.0883004,-0.408225
1.0737,-0.0824753,0.129769,0.213569
0.207552,0.0358907,0.14984,0.25019
0.564436,0.0146061,-0.315717,0.306139
-0.305987,-0.35761,-0.332616,0.164128
0.428061,0.030397,-0.0529315,0.110488
0.474182,0.0450355,-0.270987,0.272816
-0.580106,-0.614752,-0.148678,-0.0491542
0.542175,-0.543852,0.116018,-0.206495
1.19998,0.0422807,0.186982,0.28349
0.267006,0.0434367,0.143133,0.326687
-0.196271,-0.376831,0.00676647,-0.0729599
0.472363,-0.857531,-0.929151,-0.446916
0.628109,0.0256362,0.119436,0.32752
1.27689,-0.226134,-0.0788097,-0.265585
-0.441949,-0.311752,0.156325,0.128528
0.222476,-0.195962,-0.200633,0.144328
0.512885,-0.00879816,0.0518753,0.227731
0.0311606,0.0322316,0.149532,0.211437
0.770555,0.0330486,0.190549,0.121937
0.964541,-0.325153,-0.157551,0.090331
-0.0727522,-0.359274,0.125602,0.153129
0.529495,-0.0691023,0.113426,0.0487166
0.84233,0.0704842,0.131101,0.236079
0.105092,-0.134585,0.190881,0.176971
0.245705,0.0255062,0.0618489,0.341178
0.243406,-0.720547,-0.0548255,0.0958727
1.10663,-0.136668,0.203063,-0.251973
0.298214,-0.0378995,0.127395,0.256497
0.756261,0.0259168,0.144176,0.262877
0.676347,0.0242957,0.111355,0.278903
0.865317,-0.263473,-0.780349,-0.069189
0.203891,-0.0466371,-0.276249,0.291867
0.406756,-0.224544,0.0926941,0.276897
0.471462,-0.127141,0.035959,0.120598
0.506449,0.0318544,0.0411448,0.338256
0.447655,-0.210686,-0.425977,0.115102
0.259687,0.000697707,-0.136638,0.109514
0.138801,0.475547,0.0950206,-0.242075
0.404194,0.0390434,0.0106962,0.260183
0.486059,0.032583,0.226761,-1.2814
0.194419,0.0415751,-0.501327,-0.166061
0.526224,0.0456067,0.208574,0.14054
0.351644,0.00838414,0.145594,0.156341
0.193849,0.0380184,0.127483,0.328182
-0.468199,-0.0374478,0.122824,0.0487992
-0.163898,0.045626,0.131107,0.190105
0.743258,-0.0482189,-0.110725,0.134031
0.158076,-0.163411,0.108574,0.279076
0.181411,-0.0829286,0.132944,0.131789
0.787274,-0.00227204,0.160146,-0.0882073
1.57321,-0.129185,0.160211,-0.359224
0.503507,0.0378354,0.107064,0.368365
0.454784,-0.507863,-0.497809,0.113143
0.309191,0.00281742,-0.192984,0.27938
-0.0419547,0.0810463,0.179028,0.282765
-1.51827,0.0204731,-0.220753,0.0980372
0.103357,0.0717631,0.114492,0.289606
0.43462,-0.410579,-0.94521,0.0653938
0.793244,-0.0961254,-0.963615,-0.348648
0.158379,0.030013,0.142948,0.103723
0.619281,-0.236743,-0.347917,0.263253
-0.760042,0.0481086,0.143882,0.321459
0.207312,0.0828344,0.118133,0.190751
0.333119,-0.0812013,-0.396841,0.0666763
0.517617,0.0351066,0.142682,0.38044
0.108643,-0.540794,-0.283986,-0.1386
0.449765,0.0473094,0.124939,0.28469
0.0453913,0.0438018,0.12347,0.136353
-0.0314538,-0.0653294,0.0584251,0.300193
0.553398,-0.0813428,0.0858097,0.260039
0.171667,-0.0272044,-0.327892,0.237861
0.378945,0.00853388,0.0763263,0.356564
0.0207487,0.0977147,0.123048,0.346509
0.263958,-0.139913,-0.599246,0.183184
0.467875,-0.641032,-0.831858,0.125785
-0.916241,-0.168318,-0.91014,0.130506
0.564784,-0.277272,-1.17595,0.186296
0.393772,0.029,0.16169,0.127768
0.633132,0.0436288,-0.0301925,0.0173508
0.700088,-0.174426,-0.0652675,0.134772
0.384077,0.0661276,0.111565,0.234748
0.334329,0.0205819,0.159227,0.391518
-0.277029,0.0254643,0.100178,0.221205
0.450054,-0.432221,0.0548766,0.303337
1.22283,-0.143989,-0.908799,0.066916
0.0934488,0.0172822,0.162386,0.0614051
-0.0547145,-0.151335,-0.141524,0.127856
1.36766,-0.140618,-0.100773,0.0406944
0.671481,-0.319302,0.114018,0.0980724
0.837682,-0.0767374,-0.79498,0.0875258
0.605917,0.0204315,0.105617,0.12108
-0.0364167,0.0452088,-1.38992,-0.428358
0.363772,0.0205957,0.134551,0.098657
0.469928,0.0523797,0.0708081,0.335128
-0.350053,-0.0129903,-0.284368,-0.483231
0.417095,-0.224375,-0.194292,-1.29706
0.359627,0.0220855,0.164987,0.341217
0.568081,0.0438317,0.0854745,0.317866
-0.440869,-0.0130228,0.133887,0.178787
-0.0757917,-0.0953662,-0.837579,0.19029
0.528621,-0.625863,-0.0366818,0.194907
0.598036,0.070664,0.107633,0.225028
0.132143,0.0517267,0.12749,0.334903
-0.150264,-0.112927,0.125834,0.0759117
0.356114,-0.135249,-0.763484,0.20537
0.245244,-0.523204,-2.54279,-0.051599
0.413084,-0.45232,-1.17554,0.107205
0.25988,0.00499865,-0.0120499,0.384344
-0.0324315,-0.414397,0.0786623,0.105818
0.581257,-0.781738,-0.754739,0.143652
0.357172,0.0423986,0.171214,0.311052
0.435425,-0.0565353,0.125478,0.257508
0.330166,-0.729699,0.18648,0.214344
0.357162,0.0238736,-0.0891447,0.37276
0.224716,-1.11588,-1.62852,-0.206787
-0.0233647,0.114099,0.14496,0.336537
0.573961,0.036507,-0.124924,0.40615
0.67688,0.0185494,0.101488,0.201051
0.408374,0.0305865,0.124103,0.247466
-0.780393,0.0198054,0.176933,0.139743
-0.723248,-0.0884734,-0.160353,0.213849
0.580847,-0.214005,0.0316456,0.18928
0.515305,-0.277134,-0.555477,0.187195
0.533393,-0.361687,-0.435045,0.00259811
-0.395889,0.00667065,0.0719098,0.149592
0.423262,0.026208,0.247051,-1.38813
0.46645,0.0260562,0.139048,0.202571
0.244868,0.0362098,0.104114,0.302129
0.658161,0.0623154,0.12286,0.406262
0.501606,0.118094,0.133555,0.228122
0.14246,-0.551953,0.136197,0.277352
0.89422,0.0321235,0.0621832,0.376389
0.319049,-0.233871,-0.696243,0.280619
0.129843,0.0269307,0.113154,0.334164
0.132239,0.0739268,0.132072,0.304099
0.438311,-0.376919,-0.393995,-0.000600519
-0.279015,0.0671532,0.164971,0.215686
0.316337,0.0541633,0.122565,0.253946
0.183867,-0.608895,0.0242392,-0.348421
-0.177551,-0.0570781,0.195019,0.139432
0.349211,-0.530415,0.0986737,-0.204468
0.578011,-0.303377,-1.32348,0.215915
0.768464,0.0251694,0.145516,0.380719
0.748522,-0.756017,-0.546557,-0.244093
0.541705,0.0234718,0.108634,0.289685
0.00364505,0.0336437,0.105416,0.243533
0.254839,0.0334741,0.148745,0.293486
0.246153,-0.57136,-0.407429,-0.102965
0.289481,-0.228863,0.0183773,-0.102772
0.348792,0.0587946,0.134927,0.338346
0.760317,-0.997642,-1.71626,-0.216625
-0.16756,0.0338267,0.0962306,0.305247
0.265755,0.0408362,0.167371,0.137807
0.627465,-0.0168515,0.104162,0.362238
0.84752,-0.366592,-0.44698,0.160699
0.104836,0.0221917,0.165041,-0.03864
0.381387,-0.573151,-0.266091,0.27324
1.2954,-0.200455,-0.35228,-1.37362
-0.360946,-0.0479962,-0.226522,0.0684194
0.387131,-0.148925,0.148762,-0.567177
-0.616359,0.0395021,0.120347,0.233641
0.511618,0.0339298,-0.00728941,0.134442
0.703288,-0.0561623,-0.087072,0.160171
0.48995,-0.469782,-0.300926,-0.325723
0.283163,0.0240247,0.189246,0.278168
0.850985,-0.189664,-0.297482,0.268614
0.739657,-0.0905529,-0.100351,0.177283
0.286471,-0.391064,0.112503,-0.0588266
-0.372903,-0.251689,-0.0694174,0.203637
0.345869,-0.124295,-0.0679757,0.38141
0.59046,-0.181134,-0.194998,0.352311
-0.445122,-0.121056,-0.1096,-0.419122
0.509596,0.154203,0.185598,0.274406
0.321312,0.0753315,0.139405,0.351658
0.341197,-0.130335,-0.0190034,0.224699
-0.00998296,0.0225906,0.148534,0.324346
0.353694,-0.31797,-0.240051,0.154503
0.688954,-0.0032722,0.125558,-0.0629119
0.17372,0.0294145,0.200614,0.0235116
0.123631,-0.201863,0.080565,0.310717
0.89902,-0.0868746,0.0979091,0.280337
0.657904,-0.336924,0.138112,-0.0350061
-0.178569,0.111376,0.173175,0.411459
0.0111144,-0.0351747,-0.23644,0.282557
-1.2529,-0.00481923,0.111378,0.163331
-0.306145,-0.339328,0.108025,0.152777
1.14771,-0.130174,0.0321488,-2.09184
0.993379,-0.399679,-0.262068,0.290079
0.090976,-0.271546,-0.966979,0.180256
0.273544,0.0316442,0.183082,0.178693
0.512457,-0.220534,0.0809948,0.358859
0.565231,0.0371308,0.212526,-0.0489804
-0.077078,0.0190204,0.120737,0.242482
1.15455,-0.429352,-0.529131,-0.243545
-0.878257,-0.0112704,-0.679394,0.10806
0.361605,-0.387685,0.0996058,0.35039
0.368081,-0.111081,-0.364073,0.17024
0.228418,0.0331548,0.129472,0.0936558
0.445695,0.0106999,0.169968,0.0954995
0.317106,-0.130929,-0.0186135,0.316681
0.428194,-0.317554,-0.463665,0.360689
0.496808,-0.158689,-0.8614,0.120853
0.389809,0.0908136,0.158874,-0.126812
1.3441,-0.239731,0.134236,-0.152135
0.439434,-0.772984,-0.387252,-0.258286
0.412506,0.033274,0.107894,0.305861
0.60795,-0.347495,-0.621352,0.0730094
1.09659,-0.0279433,0.160127,0.163227
0.921851,0.0326492,0.202455,0.240069
0.952483,-0.1494,0.0549917,-0.893247
1.26183,-0.147712,-0.0654095,-0.314844
0.129008,0.0327163,0.137354,0.237212
-0.371408,0.0341212,0.122841,0.250171
-1.25409,-0.283329,-0.362291,0.135771
0.0950344,0.0429004,0.144409,0.365695
0.632482,-0.387461,-0.336449,-0.349549
0.461218,0.0165222,0.0959639,0.376132
1.01134,-0.0290669,0.0322058,-1.19878
1.38497,-0.196972,-0.263394,-0.1539
1.03752,0.0292864,0.154795,0.166888
0.476464,-0.166047,0.0334849,-0.063001
0.647682,-0.122376,-0.0737475,0.319233
0.818785,-0.188197,0.0561211,0.354764
0.733692,-0.314293,-0.593643,0.0952134
0.286166,0.117096,0.100652,0.212249
0.312364,0.0619321,0.112261,0.40587
-0.00818016,-0.00624713,0.204218,-0.00203879
0.769992,0.0304701,0.145666,0.307872
0.16725,-0.438635,0.1393,0.102599
0.466506,0.0245922,0.116994,0.279056
0.744788,-0.472282,0.130098,0.274082
0.701572,-0.630063,-0.165254,0.389241
0.618583,-0.394583,-0.38172,0.102755
1.09301,-0.015902,0.114555,-0.248953
0.270102,0.0301841,0.176682,0.220378
0.39103,0.0498486,0.104593,0.401691
1.05611,-0.252909,-0.462351,-0.0698002
0.571772,0.0405893,0.133054,0.313734
0.0964299,-0.00318174,0.187756,-0.832632
0.881389,0.0255082,0.139552,0.251729
0.783991,-0.322522,-0.270265,0.183514
0.940413,-0.00512847,0.0777941,0.260467
0.426892,0.0348669,0.136217,0.116389
0.860829,-0.0298665,-0.186822,-0.672119
0.274847,0.015196,-0.0188955,0.349638
1.02807,0.0280913,0.142672,0.201379
0.0401107,-0.350326,-0.619834,0.186129
1.17607,-0.307363,-0.0742423,-0.286322
0.617749,0.056333,0.151948,0.0934483
0.194459,-0.0220593,0.0679213,-0.829812
0.00671807,-0.882189,0.112634,0.0267755
0.424731,0.0387867,0.202168,-0.797584
0.253606,-0.285212,-1.27671,0.125159
0.238163,-0.0600507,-0.373834,0.139731
-1.30913,-0.0134734,0.128831,0.252042
0.733934,0.0217931,0.157694,0.237898
0.575827,0.0245899,0.104056,0.02203
0.168885,-0.402745,-0.785877,0.110826
0.699698,-0.0138849,0.0489057,0.300706
0.820866,0.0368395,0.114294,0.386462
0.553367,-0.91717,-0.764869,-0.171529
0.644887,-0.00270371,0.195564,0.217108
0.587269,-0.72254,-3.67363,-0.108617
0.38817,0.0568071,0.130899,0.13147
0.12508,0.0165255,0.228838,0.158269
0.98003,-0.405478,-0.4716,-0.0686825
0.696769,0.027087,0.161319,-0.166353
0.173351,0.00353201,0.134205,0.364121
0.600315,0.0393714,0.0292671,0.36495
0.581823,-0.979422,-0.404376,-0.505886
0.177935,0.0206863,0.104942,0.0788448
0.135783,-0.897322,-2.23256,-0.339667
0.29735,0.0456057,0.129457,0.285361
-0.0197663,0.0271422,0.131762,0.354181
0.518004,-0.137399,0.0423353,0.301266
0.0452713,-0.171796,0.152171,0.278429
0.693148,0.012478,0.15272,-0.0428954
0.582776,0.0254498,0.168136,0.0668229
0.133926,0.295802,0.158051,0.222971
0.145891,-0.227333,-2.51342,-0.356871
0.497606,-0.00708309,0.143569,0.276843
0.313251,-0.00932903,0.145793,0.313198
0.34916,0.0356611,0.188128,-1.69825
0.191238,0.0428121,0.0264592,0.133035
0.452335,-0.209208,0.0674653,0.137362
0.580388,0.0635571,0.116546,0.31091
0.599265,-0.0394567,-0.197413,0.32699
0.304642,-0.313098,-0.234652,0.072102
0.208996,-0.226941,-0.171315,0.243711
-0.696139,0.0240068,0.0916647,0.0506177
-0.270809,-0.354111,-2.38235,-0.17699
0.109729,-0.32421,0.0378778,0.192531
0.825026,-0.294793,-0.358858,-0.0586726
0.0964302,0.0348634,0.0899998,0.322044
0.689875,0.0361873,0.12341,0.217335
0.194579,-0.0389249,-1.30936,0.0564024
-0.258242,0.033253,0.132342,0.164269
0.642025,-0.125194,0.0258986,-0.660566
0.367785,0.025092,0.0761357,0.275012
0.724783,0.0430017,0.128092,0.244877
0.471342,-0.200775,-0.3142,0.197561
0.174633,-0.0588106,-0.78851,-0.0164931
0.686457,0.0278116,0.241442,-0.601273
-0.0416806,-0.276195,0.171663,0.156951
-0.177335,-0.857643,-0.678723,-0.293776
0.729574,-0.467919,-0.763158,0.0902641
0.129143,-0.384668,-0.341258,0.172415
0.227915,0.0185698,0.0625144,0.166908
1.40292,-0.670563,-0.361389,-0.093723
0.388425,0.0321667,0.123283,0.375221
0.303069,0.10207,0.122822,0.208465
0.213213,0.0225225,0.097059,0.227424
0.388149,0.0338018,-0.064468,0.232422
0.559059,-0.55838,-0.680632,-0.113709
0.404773,-0.172137,-2.07973,-0.225238
0.281543,-0.194259,-0.0544765,0.301898
-0.0511497,-0.0607482,0.160307,0.20878
0.681513,-0.698895,-0.868904,0.157256
0.873276,-0.382419,-0.00161368,0.384647
0.483284,0.114398,0.145456,0.290209
0.728994,-0.176242,0.0733351,0.252008
0.151383,-0.222526,-0.406252,0.261036
0.311845,-0.372624,-0.750038,0.194938
1.38086,0.0366061,0.168115,0.17705
-0.257236,0.0175251,0.15359,0.124728
-0.0553697,0.0100367,0.157982,0.292714
0.414678,0.046663,0.121216,0.345037
0.876244,-0.144409,0.182444,-0.560683
0.352647,0.0287226,0.0996293,0.244488
0.379308,0.0404718,0.156608,0.387961
0.675966,0.0740879,0.0808564,0.138761
0.23692,-0.175646,-1.07786,0.181855
0.703599,-0.060863,0.058741,-0.43556
0.911677,0.0462278,0.168217,0.0700422
0.29462,0.0144326,0.196217,0.0872972
0.861149,-0.396193,0.05996,0.316984
-0.728002,0.0186333,0.0641147,0.139022
0.138478,0.053052,0.165089,0.0455274
0.0329279,0.621199,0.100398,0.204519
0.371208,-0.267324,-0.393256,0.218306
1.21992,-0.000517955,0.206481,0.0509115
-0.478588,-0.00193849,0.102729,0.130265
0.283899,0.0345294,0.147185,0.228081
0.812308,-0.0365502,0.129346,0.283737
-0.221073,0.0554935,0.11603,0.187509
-0.191882,0.0280348,-0.250313,0.236951
0.385847,0.029127,-0.0723372,0.391606
0.814054,0.0249894,0.219283,0.11359
0.643683,0.0506962,0.152851,0.270202
-0.0427283,0.0346024,0.0921007,0.197783
0.889903,-0.549012,0.0537898,0.152761
-0.275486,0.0269806,0.191,0.0669628
1.06615,-0.455324,-0.3841,-0.0642453
-1.27628,-0.057674,0.0297441,0.34859
0.241575,0.0298304,0.167977,0.299439
0.923545,-0.48254,-0.513015,-0.147199
0.124435,0.0628013,0.0826986,0.379163
0.0583903,-0.13955,-0.382822,0.0367464
