pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,multiplerings
28,1772.67,6.90426,0.953373,1.2817,1.12428,1.4472,-1.70715,0.584892,0.155477,0.0503398,0.0374912,0.905986,0.492574,0.125372,0.958595,1,0.321429,0.107143,0.0357143,0.107143,0.321429,61,8.36523,0.225822,0.479314,0.229742,0.161368,-0.041371,0.342517,0.117318,0.0495654,-0.0138502,11,8,6,1,1.375,0.213864,0,0,1
36,2103.34,7.36161,0.278743,1.18425,0.590657,0.729711,0.139983,0.953589,0.300121,0.368092,0.326956,1.02734,0.387838,0.118689,0.952618,1,0.472222,0.0555556,0.0555556,0.25,0.305556,137,7.63041,0.164467,0.523314,0.273857,0.184713,-0.0954848,0.396135,0.156923,0.0806641,-0.0284949,8,6,0,1,1.33333,0,0.135333,1,1
45,2653.14,8.92947,0.858402,1.24735,1.13926,1.57084,-1.40996,0.616795,0.216536,0.141375,0.0834729,0.718036,0.278368,0.0973549,0.949134,1,0.333333,0.155556,0.0222222,0.111111,0.177778,55,9.87174,0.221987,0.538528,0.290013,0.201805,-0.106596,0.373598,0.139576,0.0642303,-0.0234172,8,7,0,1,1.14286,0,0.177625,0,1
18,1389.29,6.33914,0.55424,0.92865,0.511132,0.482993,-0.247763,0.501654,0.102775,0.0577405,0.0303648,0.570201,0.155128,0.173323,0.99234,1,0.333333,0.0555556,0.0555556,0.0555556,0.0555556,89,6.04525,0.379689,0.588547,0.346388,0.250763,-0.174063,0.325495,0.105947,0.0205111,-0.0191204,4,3,2,0,1.33333,0,0,0,1
22,1610.68,5.79426,0.462217,0.90856,0.458846,0.407277,-0.200338,0.5381,0.100692,0.0687109,0.037361,0.757578,0.158294,0.32154,0.993789,1,0.409091,0,0.0454545,0.0454545,0.0909091,153,6.12119,0.404611,0.625084,0.39073,0.289494,-0.239193,0.328784,0.108099,0.0198653,-0.0203094,11,7,6,1,1.57143,0.095625,0.0828744,1,1
54,3373.75,9.04266,0.27832,1.11035,0.652351,0.717013,-0.351112,0.861826,0.33045,0.317494,0.0470685,0.739712,0.305149,0.102551,0.986076,1,0.37037,0.240741,0,0.314815,0.185185,265,7.79779,0.0506872,0.411651,0.169457,0.11973,0.0020432,0.378794,0.143485,0.0960016,0.00462341,2,2,1,0,1,0,0,0,1
27,1522.6,7.40418,0.714938,1.18054,0.749382,0.91364,-0.298222,0.649305,0.153488,0.128111,0.130834,0.884059,0.296245,0.209084,0.974614,1,0.407407,0.111111,0,0.111111,0.148148,97,7.19467,0.411655,0.566276,0.320669,0.207531,-0.169302,0.248112,0.0615598,0.00639124,-0.00440048,0,0,0,0,0,0,0,0,1
29,1935.78,6.70641,0.475957,1.15316,0.655006,0.81122,-0.00637926,0.788663,0.212567,0.245739,0.239258,1.20434,0.613419,0.11937,0.960207,1,0.344828,0.0689655,0.103448,0.172414,0.310345,157,6.68392,0.34376,0.538798,0.290303,0.183455,-0.132887,0.274178,0.0751735,0.0153122,-0.00824734,7,7,5,1,1,0,0,0,1
30,2005.48,7.76046,0.256958,0.798409,0.393913,0.315242,-0.184617,0.563908,0.166572,0.107694,-0.00469834,0.578397,0.225918,0.222738,1,1,0.366667,0.166667,0,0.0333333,0.0333333,110,7.50587,0.122602,0.648058,0.419979,0.304933,-0.301839,0.535722,0.286998,0.17584,-0.135683,8,6,4,1,1.33333,0,0,0,1
32,1884.75,7.41073,0.416143,1.09856,0.529705,0.615656,0.097565,0.761534,0.181227,0.207915,0.215698,0.893337,0.299891,0.19119,0.970321,1,0.40625,0.125,0,0.21875,0.15625,100,7.197,0.179749,0.515267,0.2655,0.179053,-0.0853972,0.380042,0.144432,0.0714292,-0.0226442,10,8,0,1,1.25,0,0.1624,0,1
38,2433.59,7.89236,0.788443,1.14119,0.863981,0.989077,-0.992515,0.533414,0.137811,0.0493573,0.00382616,0.682893,0.213479,0.0670749,0.969428,1,0.289474,0.0789474,0,0.0789474,0.157895,304,6.98735,0.482129,0.548808,0.301191,0.179372,-0.163605,0.181839,0.0330654,-0.00632456,0.00072543,11,9,0,1,1.22222,0,0.3248,0,1
58,3154,8.04454,0.315398,1.25452,1.04617,1.52462,-0.809049,0.975039,0.594522,0.764099,0.0151905,1.00914,0.707229,0.0675102,0.841303,1,0.431034,0.241379,0.0689655,0.413793,0.344828,320,7.08517,0.0289433,0.371259,0.137833,0.0927651,0.00839682,0.352882,0.124526,0.0813869,0.00880099,9,6,2,1,1.5,0.11475,0.236833,0,1
38,2964.96,7.78269,0.994804,1.21769,1.29471,1.72852,-2.55283,0.502872,0.17051,0.0343539,-0.00610296,1.3016,1.02146,0.12261,0.947519,1,0.289474,0.236842,0.105263,0.0526316,0.526316,30,9.23364,0.344685,0.499237,0.249238,0.159115,-0.0800915,0.276417,0.0764062,0.0112241,-0.0081399,5,4,2,0,1.25,0.0765,0,0,1
35,2241.9,8.07165,0.776734,1.12916,0.94739,1.11227,-1.26648,0.506398,0.147094,0.071396,0.00529479,0.767716,0.289291,0.092579,0.962059,1,0.285714,0.142857,0,0.0571429,0.2,100,7.05687,0.408352,0.503554,0.253567,0.150441,-0.101471,0.236784,0.0560664,-0.00517136,-0.00372189,7,5,3,0,1.4,0.19125,0,0,1
56,3097.34,8.74386,0.621089,1.32111,1.08218,1.5793,-0.788256,0.808355,0.331114,0.38242,0.249114,0.866221,0.331798,0.188553,0.9032,1,0.428571,0.267857,0.0357143,0.25,0.196429,140,9.30661,0.342555,0.612688,0.375386,0.273118,-0.219191,0.349239,0.121968,0.037659,-0.0242549,11,8,7,1,1.375,0.0255,0.0690067,0,1
35,2070.36,8.22959,0.240998,0.887414,0.481655,0.461605,-0.155586,0.67188,0.240318,0.207613,0.0585864,0.50832,0.172566,0.151548,0.987229,1,0.314286,0.114286,0,0.114286,0.0285714,143,8.13639,0.126239,0.503079,0.253088,0.174526,-0.0669916,0.409207,0.167451,0.0958991,-0.0258614,15,9,2,1,1.66667,0.1218,0.156879,0,1
48,2738.55,7.30333,0.446518,1.18845,1.07549,1.64097,-0.651588,0.80756,0.491942,0.635648,0.175675,0.981965,0.835986,0.119957,0.824502,1,0.375,0.166667,0.145833,0.291667,0.395833,94,8.45071,0.0181153,0.58823,0.346014,0.256073,-0.165091,0.573116,0.328462,0.237749,-0.147461,7,6,2,1,1.16667,0.153,0,0,1
49,3029.22,8.18895,0.534077,1.15897,1.21124,1.65747,-1.96155,0.699688,0.430786,0.418182,-0.111457,0.946508,0.775986,0.0954632,0.895667,1,0.306122,0.183673,0,0.22449,0.346939,98,8.77716,0.218552,0.587577,0.345246,0.236046,-0.191049,0.401576,0.161264,0.0752173,-0.0387487,0,0,0,0,0,0,0,0,1
67,4169.2,8.2421,0.515773,1.42548,1.91804,3.8082,-2.83291,0.993312,0.995802,1.62249,-0.12785,0.835488,0.663481,0.136221,0.682567,1,0.402985,0.223881,0.0597015,0.313433,0.19403,148,8.60611,0.127953,0.5806,0.337097,0.243003,-0.160471,0.475319,0.225928,0.13599,-0.0678662,5,4,0,1,1.25,0,0.25375,0,1
45,2174.09,7.2723,1.07171,1.24336,1.68291,2.45035,-4.76157,0.45993,0.19418,0.0482711,-0.0238114,1.26825,1.18651,0.136404,0.875985,1,0.555556,0.133333,0.133333,0.0444444,0.577778,39,8.97366,0.188267,0.573666,0.329092,0.227933,-0.162387,0.419022,0.175579,0.0887497,-0.0437668,0,0,0,0,0,0,0,0,1
35,2047.29,7.96991,0.95705,1.17868,1.29322,1.74874,-2.47413,0.496601,0.188407,0.0600597,-0.0136802,1.06811,0.825624,0.146934,0.897314,1,0.285714,0.2,0.114286,0.0285714,0.457143,49,8.52036,0.416299,0.620946,0.385574,0.271706,-0.248677,0.286088,0.0818462,0.0158994,-0.00959363,4,4,1,0,1,0,0,0,1
73,3933.23,8.22564,0.176342,1.29177,0.832004,1.08195,-0.431117,1.1309,0.582427,0.710554,0.00348777,1.14746,0.597284,0.0942441,0.915343,1,0.520548,0.150685,0,0.589041,0.369863,144,7.19322,0.147482,0.529639,0.280518,0.192116,-0.0998741,0.414999,0.172224,0.093563,-0.0346969,8,6,0,1,1.33333,0.237333,0,0,1
41,2157.92,6.74181,0.383192,1.19444,0.938927,1.20957,-0.897801,0.858841,0.426406,0.452926,0.00262624,1.14936,0.698988,0.1624,0.929433,1,0.317073,0.0731707,0,0.414634,0.268293,102,6.43134,0.490677,0.653905,0.427592,0.330698,-0.289189,0.323368,0.104567,-0.00191009,-0.0183724,6,4,1,0,1.5,0,0.292353,0,1
17,1248.87,5.95288,0.555106,0.753891,0.432787,0.329492,-0.289426,0.318938,0.0486149,0.0141745,0.00223434,0.598765,0.240963,0.215334,1,1,0.176471,0,0.0588235,0,0.0588235,276,5.18245,0.51201,0.528526,0.279339,0.153034,-0.14982,0.119793,0.0143503,-0.00541108,0.00195308,7,6,5,1,1.16667,0.1785,0,0,1
17,1488.56,5.343,0.471121,0.708617,0.409946,0.314608,-0.239952,0.319032,0.0682244,0.0289778,0.0023575,0.549965,0.200487,0.288793,1,1,0.176471,0,0.117647,0,0,89,5.97863,0.42564,0.625303,0.391004,0.296554,-0.229388,0.333211,0.111029,0.0145822,-0.0218601,9,7,4,1,1.28571,0.1218,0,1,1
28,1567.11,7.52683,0.644789,0.977665,0.787919,0.873159,-0.812508,0.473154,0.162708,0.087766,-0.00873531,0.693319,0.344773,0.122698,0.991443,1,0.357143,0.0714286,0.0357143,0.0714286,0.214286,138,7.1901,0.49637,0.676151,0.45718,0.338223,-0.373093,0.270968,0.0734239,0.00430798,-0.00771888,0,0,0,0,0,0,0,0,1
36,2078.39,6.82479,0.878706,1.07043,1.10739,1.38168,-1.82733,0.459208,0.161234,0.0487911,-0.00975953,1.03146,0.747163,0.1978,0.943836,1,0.527778,0.0833333,0.194444,0.0833333,0.472222,79,7.71416,0.320577,0.626889,0.39299,0.292226,-0.240601,0.373339,0.139382,0.0526998,-0.030648,10,8,7,1,1.25,0,0.0845833,0,1
17,1366.96,5.91758,0.945317,0.9864,1.04477,1.18224,-1.88696,0.358055,0.092325,-0.0077507,-0.00731166,0.979896,0.55022,0.268642,1,1,0.294118,0.117647,0.235294,0,0.411765,33,7.79017,0.376933,0.6424,0.412678,0.292966,-0.298525,0.321865,0.103597,0.0278412,-0.0177449,9,6,2,1,1.5,0,0.0834251,0,1
43,2464.88,7.23655,0.260971,1.23779,0.739622,0.98931,-0.0607925,1.01254,0.431401,0.539792,0.244901,1.09173,0.491399,0.196594,0.938614,1,0.44186,0.0930233,0.0465116,0.418605,0.255814,137,7.22625,0.0949915,0.424901,0.180541,0.110917,-0.0267426,0.35676,0.127278,0.067485,-0.0109691,7,5,0,1,1.4,0,0.169167,0,1
30,1891.19,7.33045,0.737258,1.10405,0.909617,1.10042,-0.97579,0.557985,0.174615,0.101748,0.0418463,0.564961,0.221148,0.123224,0.97059,1,0.333333,0.1,0,0.1,0.0333333,300,6.51793,0.650395,0.726341,0.527571,0.401471,-0.527325,0.194234,0.0377267,-0.0124655,0.00459294,9,5,3,0,1.8,0.459,0.177625,0,1
24,1233.93,5.76963,1.19163,1.50049,1.79439,3.00247,-3.8931,0.715921,0.258386,0.1793,0.16418,1.59694,1.48578,0.176006,0.842976,1,0.416667,0.0416667,0.25,0.166667,0.666667,19,8.28414,0.433379,0.648364,0.420376,0.302536,-0.305757,0.28121,0.0790789,0.0185549,-0.00857643,5,5,1,0,1,0,0,0,1
50,2633.21,8.69016,0.782404,1.23692,1.22021,1.70169,-1.83833,0.628206,0.262853,0.200632,0.0304433,0.889265,0.406249,0.0953636,0.891182,1,0.4,0.3,0.02,0.22,0.22,129,9.12887,0.435787,0.657962,0.432915,0.327645,-0.309539,0.324058,0.105014,0.0173914,-0.0188302,8,6,5,1,1.33333,0,0.126875,0,1
62,5139.57,8.62588,0.644698,1.2406,1.10312,1.39345,-1.72907,0.701188,0.265312,0.204093,-0.00126285,1.35759,1.00489,0.0822543,0.962964,1,0.354839,0.354839,0.0967742,0.193548,0.580645,153,7.88145,0.254526,0.593341,0.352053,0.246278,-0.192544,0.379555,0.144062,0.0651103,-0.0280196,18,10,0,1,1.8,0.320906,0.200723,0,1
42,3310.27,8.08324,0.245931,1.18834,0.662023,0.83238,0.0927328,0.987184,0.372511,0.458181,0.373994,1.08811,0.402823,0.0986382,0.977191,1,0.309524,0.214286,0.047619,0.214286,0.214286,232,8.17452,0.0374449,0.561645,0.315445,0.228265,-0.127739,0.530701,0.281644,0.194755,-0.0988232,5,4,1,0,1.25,0.286875,0,0,1
39,2058.83,7.99084,0.670537,1.23579,0.934637,1.2238,-0.720043,0.718442,0.225816,0.207349,0.147047,0.819998,0.238082,0.13472,0.960407,1,0.384615,0.128205,0.0512821,0.153846,0.179487,84,8.50887,0.327266,0.590273,0.348422,0.249166,-0.181099,0.344729,0.118838,0.0373139,-0.0221928,0,0,0,0,0,0,0,0,1
39,1922.46,7.6937,1.00708,1.39563,1.46332,2.18119,-2.78681,0.661229,0.231785,0.131221,0.0674348,1.09199,0.633143,0.118902,0.842488,1,0.487179,0.153846,0.025641,0.153846,0.307692,103,7.75786,0.452252,0.670836,0.450021,0.350868,-0.327769,0.331194,0.10969,0.0174226,-0.0198205,0,0,0,0,0,0,0,0,1
28,1736.55,7.12634,0.120222,0.796124,0.358314,0.27362,-0.147966,0.685462,0.241119,0.166391,-0.0413184,0.490832,0.13902,0.147182,1,1,0.357143,0.0714286,0,0.25,0.0714286,168,6.83302,0.130393,0.46535,0.216551,0.148223,-0.0349239,0.376085,0.14144,0.0793121,-0.0123183,5,3,1,0,1.66667,0,0.506371,0,1
24,1550.27,6.99237,0.743778,1.09775,0.851711,1.00616,-0.798029,0.554582,0.15227,0.0917807,0.0623364,0.840414,0.246639,0.187907,0.981439,1,0.333333,0.0833333,0,0.0833333,0.125,92,6.88138,0.500539,0.669337,0.448012,0.338616,-0.341634,0.291229,0.0848141,0.00126799,-0.0103259,6,5,1,0,1.2,0,0.1015,0,1
26,1838.95,6.29547,0.209779,0.849289,0.350555,0.284318,-0.0957781,0.663458,0.172307,0.124406,0.0201797,0.627631,0.200399,0.270586,0.994538,1,0.307692,0,0.0384615,0.192308,0.0384615,139,6.58284,0.176202,0.499844,0.249844,0.170384,-0.0663275,0.373678,0.139635,0.0701783,-0.0189093,8,7,0,1,1.14286,0.2295,0,0,1
52,2889.43,8.53087,0.40062,1.07523,0.768638,0.856593,-0.710368,0.716228,0.290978,0.251987,-0.0035352,0.704439,0.368374,0.112359,0.977283,1,0.365385,0.288462,0.0192308,0.25,0.134615,114,8.15555,0.240397,0.538109,0.289562,0.188287,-0.124333,0.345616,0.11945,0.0477454,-0.0192523,9,5,0,1,1.8,0.306,0.167466,0,1
38,2291.91,8.37616,0.879955,1.0817,1.14051,1.37577,-2.154,0.423461,0.131104,0.0380158,-0.00983619,1.13738,0.694655,0.166988,0.971105,1,0.473684,0.342105,0.0526316,0.0526316,0.447368,52,7.88174,0.331068,0.671178,0.45048,0.344969,-0.341811,0.398317,0.158657,0.0606139,-0.0450972,6,4,1,0,1.5,0.461425,0,0,1
30,1667.76,6.66692,0.726725,1.15549,0.78044,0.927209,-0.533182,0.607105,0.156574,0.0976846,0.0603829,0.880888,0.334842,0.129196,0.97652,1,0.266667,0.0666667,0,0.1,0.2,215,5.70932,0.44161,0.51821,0.268541,0.15262,-0.127478,0.182421,0.0332776,-0.00424817,0.000379013,12,7,4,1,1.71429,0.377758,0,0,1
46,2400.75,8.638,0.208067,1.15058,0.816861,1.13798,-0.0809754,0.970854,0.541582,0.718513,0.280243,0.566526,0.199134,0.117537,0.914986,1,0.304348,0.173913,0,0.304348,0.0869565,184,8.56623,0.0466632,0.476439,0.226994,0.157612,-0.0409076,0.441809,0.195196,0.128112,-0.0272291,3,3,1,0,1,0,0,0,1
29,1702.66,7.92905,0.173887,0.897193,0.393098,0.363662,0.0270391,0.749242,0.226581,0.20466,0.143989,0.754622,0.187124,0.133657,0.993631,1,0.344828,0.137931,0,0.103448,0.0689655,178,7.22867,0.106856,0.489028,0.239149,0.164625,-0.0534858,0.410413,0.168439,0.0999058,-0.0227507,8,5,0,1,1.6,0,0.274375,0,1
38,1699.97,7.60986,0.698971,1.24341,1.2007,1.64605,-1.83865,0.675104,0.293703,0.249976,0.0201863,0.99202,0.550739,0.0731741,0.905938,1,0.447368,0.105263,0.0263158,0.184211,0.289474,76,7.94986,0.337852,0.626119,0.392025,0.289394,-0.243104,0.361785,0.130888,0.0436751,-0.0286973,0,0,0,0,0,0,0,0,1
22,1594.44,6.50338,1.11531,1.06136,1.5176,2.12262,-3.77666,0.383926,0.161797,0.00673172,-0.00916403,1.23129,1.07337,0.149343,0.850657,1,0.318182,0.0909091,0.181818,0,0.636364,24,7.77897,0.419381,0.614125,0.37715,0.289949,-0.199817,0.346264,0.119899,0.0141505,-0.0260396,10,7,0,1,1.42857,0.178044,0,0,1
32,2156.52,6.45504,0.737339,0.916717,0.947003,1.05069,-1.4711,0.358495,0.138742,0.050284,-0.0225641,1.1979,0.964427,0.166265,1,1,0.34375,0.03125,0.1875,0,0.59375,136,4.9262,0.618508,0.713185,0.508633,0.389697,-0.475123,0.238456,0.0568611,-0.0166404,0.00264785,13,10,0,1,1.3,0.1377,0.0406,0,1
32,2260.45,6.45353,0.766691,1.05581,0.806444,0.864112,-0.947776,0.44784,0.111815,0.0334182,-0.00217347,0.710488,0.241689,0.103126,0.986884,1,0.28125,0.03125,0.03125,0.0625,0.1875,100,7.03168,0.347883,0.524041,0.274618,0.175645,-0.109612,0.279124,0.0779104,0.0127378,-0.00884027,6,6,4,0,1,0,0,0,1
44,2601.35,8.80897,0.503739,1.16538,0.906509,1.1137,-0.883927,0.739386,0.289551,0.27386,0.0884452,1.08551,0.578771,0.159309,0.983702,1,0.5,0.272727,0.0227273,0.113636,0.340909,138,7.94984,0.357002,0.640058,0.409674,0.295397,-0.284822,0.33794,0.114204,0.0376087,-0.02056,16,9,0,1,1.77778,0,0.135333,0,1
41,2209.33,7.58772,0.680913,1.3428,1.20522,2.05157,-0.108807,0.83455,0.399477,0.570431,0.572996,1.10781,0.695564,0.091396,0.919938,1,0.317073,0.195122,0.121951,0.170732,0.146341,59,8.05959,0.363818,0.585484,0.342792,0.248928,-0.167641,0.335285,0.112416,0.0245869,-0.0215604,3,3,1,0,1,0,0,0,1
33,1980.12,6.90733,0.487328,0.972197,0.618267,0.601451,-0.496041,0.550905,0.147342,0.0996647,0.0140832,0.727525,0.416056,0.219566,1,1,0.424242,0.0909091,0.0909091,0.0606061,0.212121,190,6.08986,0.476673,0.542987,0.294835,0.171323,-0.1587,0.159071,0.0253036,-0.00342431,0.00133792,3,3,1,0,1,0,0,0,1
21,1547.62,5.86983,0.619732,0.951298,0.58233,0.55673,-0.418993,0.460192,0.0947944,0.0462863,0.0112033,0.63206,0.162115,0.263716,0.988322,1,0.238095,0,0.047619,0.047619,0.047619,122,6.48166,0.453552,0.645004,0.41603,0.310409,-0.28361,0.309418,0.0957394,0.00888741,-0.0156119,12,8,5,1,1.5,0.609596,0,0,1
42,2029.63,7.67325,0.720913,1.09543,1.12193,1.35896,-2.04765,0.503128,0.205084,0.111294,-0.040958,0.976407,0.557528,0.16272,0.978452,1,0.547619,0.0952381,0,0.0714286,0.380952,102,7.68292,0.319263,0.70579,0.498139,0.392076,-0.430929,0.428637,0.18373,0.0818031,-0.0583065,3,3,1,0,1,0,0,0,1
46,2759.43,7.77592,1.00992,1.27047,1.35855,1.94287,-2.51852,0.540123,0.218623,0.0686744,-0.0253107,0.803102,0.466053,0.108614,0.866003,1,0.195652,0.0652174,0,0.0869565,0.130435,66,9.86945,0.335375,0.599294,0.359153,0.252884,-0.202716,0.331668,0.110004,0.0357304,-0.0176108,4,3,2,0,1.33333,0.35525,0,0,1
21,1170.86,6.02664,0.760802,0.974781,0.767023,0.788344,-0.896793,0.385181,0.0974929,0.0219402,-0.00573248,0.794556,0.270939,0.2357,1,1,0.52381,0,0.047619,0,0.190476,58,6.56911,0.386361,0.60642,0.367745,0.264892,-0.209228,0.319518,0.102092,0.0214385,-0.0163837,6,5,2,0,1.2,0,0.1015,0,1
43,1945.22,7.18223,0.51623,1.1545,1.07751,1.40951,-1.46111,0.708983,0.373877,0.354419,-0.0310621,1.13704,0.854988,0.0938907,0.933319,1,0.534884,0.0232558,0.0465116,0.162791,0.44186,82,6.4091,0.483622,0.644509,0.415392,0.317435,-0.271413,0.319137,0.101848,-0.00123063,-0.0173923,7,6,2,0,1.16667,0,0.1015,0,1
17,1442.04,6.26699,0.183546,0.603902,0.261057,0.15339,-0.107757,0.433127,0.11691,0.0524207,-0.0150043,0.652718,0.273004,0.14823,1,1,0.176471,0.0588235,0.176471,0,0.235294,70,5.99382,0.263199,0.607487,0.36904,0.260653,-0.219654,0.387104,0.149849,0.0649131,-0.0346394,8,5,0,1,1.6,0,0.3045,0,1
25,1763.7,6.32176,0.803489,1.06377,1.01869,1.27608,-1.29569,0.566175,0.174696,0.0971432,0.0640542,1.3836,1.13952,0.216968,0.982905,1,0.36,0.08,0.24,0.08,0.72,173,5.01492,0.69142,0.750641,0.563461,0.438671,-0.608436,0.168597,0.0284251,-0.00992178,0.0044957,7,6,5,0,1.16667,0.0765,0,0,1
24,1835.53,6.89068,0.538074,0.845126,0.511711,0.447813,-0.357499,0.396785,0.0900607,0.0400093,0.000822059,0.468821,0.136456,0.160625,1,1,0.166667,0,0,0,0.0416667,69,7.18738,0.259685,0.522215,0.272709,0.193825,-0.081066,0.351602,0.123624,0.0481983,-0.0194506,7,5,4,0,1.4,0.0255,0,0,1
87,4396.74,8.96073,0.239575,1.49231,1.68805,3.02757,-2.51543,1.27752,1.20752,1.99388,-0.719662,0.79698,0.465563,0.0690118,0.75462,1,0.37931,0.333333,0.0229885,0.609195,0.218391,129,9.79487,0.0657006,0.609466,0.371449,0.257857,-0.228623,0.549486,0.301935,0.191637,-0.146959,7,5,4,1,1.4,0.110333,0,0,1
40,2269.59,7.00028,0.416062,1.12871,1.09434,1.72168,-0.59942,0.781417,0.548018,0.732712,0.144535,0.877418,0.67713,0.0999233,0.79522,1,0.425,0.125,0.125,0.325,0.325,397,6.16462,0.0152263,0.323448,0.104619,0.0720293,0.0190213,0.314954,0.0991961,0.067376,0.0180928,9,7,5,1,1.28571,0,0.279125,0,1
29,1712.74,7.54889,0.1875,0.870154,0.429178,0.379845,-0.159681,0.702887,0.244159,0.193766,0.00545865,0.79176,0.395937,0.113405,0.993876,1,0.275862,0.137931,0,0.206897,0.275862,126,6.79954,0.0579459,0.396806,0.157455,0.105669,0.000320687,0.35888,0.128795,0.0808855,0.00340864,0,0,0,0,0,0,0,0,1
25,1625.74,6.97687,0.0594909,0.722882,0.346956,0.253717,-0.155667,0.666927,0.285941,0.197345,-0.0932697,0.794647,0.447513,0.137491,1,1,0.24,0,0,0.16,0.16,282,5.89758,0.053816,0.291907,0.0852095,0.0533808,0.0138737,0.262678,0.0689999,0.0410104,0.0112602,4,4,2,0,1,0,0,0,1
25,1048.28,7.30977,0.881069,1.47729,1.52864,2.48668,-2.24659,0.820481,0.324997,0.378887,0.331598,1.87158,1.69868,0.173594,0.926785,1,0.64,0.24,0.16,0.2,0.8,30,7.06173,0.516337,0.713114,0.508531,0.391238,-0.470928,0.2773,0.076895,0.00665153,-0.00867049,5,4,2,0,1.25,0,0,0,1
45,2039.45,8.00238,0.530199,1.35141,1.15833,1.91837,-0.19445,0.923586,0.469646,0.698168,0.58808,1.15478,0.76221,0.0783512,0.904998,1,0.422222,0.111111,0.0222222,0.244444,0.222222,67,8.69749,0.230254,0.580932,0.337483,0.238105,-0.169182,0.397405,0.157931,0.0731022,-0.0361188,0,0,0,0,0,0,0,0,1
12,875.532,4.26719,0.975402,0.986998,1.10642,1.27632,-2.15579,0.353504,0.0943665,-0.0165509,-0.00468659,1.10812,0.931336,0.312154,1,1,0.333333,0,0.5,0,0.5,52,4.33828,0.707531,0.777225,0.604079,0.484544,-0.702156,0.152507,0.0232584,-0.00415156,0.00192791,3,2,1,0,1.5,0,0.1015,0,1
50,3414.11,9.21715,1.03754,1.289,1.39227,1.97335,-2.7667,0.545035,0.196918,0.0585249,0.00273756,0.735312,0.276682,0.114034,0.873226,1,0.34,0.16,0,0.1,0.22,89,10.3539,0.221186,0.610281,0.372443,0.271539,-0.212761,0.428262,0.183409,0.092529,-0.0493412,0,0,0,0,0,0,0,0,1
33,2570.22,6.59879,0.610174,0.979894,0.61532,0.604807,-0.458041,0.500974,0.103196,0.0607652,0.0243069,0.833552,0.247156,0.146646,0.98978,1,0.272727,0.0606061,0,0.0909091,0.151515,96,6.5403,0.231812,0.587077,0.34466,0.222781,-0.20856,0.377278,0.142339,0.059672,-0.0330502,0,0,0,0,0,0,0,0,1
33,1769.23,8.15229,0.335952,1.02809,0.544767,0.640567,0.164311,0.758325,0.225714,0.271258,0.325135,0.830284,0.294906,0.114059,0.98574,1,0.454545,0.181818,0,0.121212,0.0606061,109,7.22325,0.309014,0.598339,0.35801,0.253988,-0.198665,0.351306,0.123416,0.0455908,-0.022593,13,8,0,1,1.625,0.095625,0.087706,1,1
33,1853.3,7.10303,0.727036,1.00544,0.894267,0.994584,-1.2319,0.417604,0.145407,0.0529123,-0.0234889,0.886531,0.347447,0.116786,1,1,0.454545,0.0606061,0,0,0.333333,92,6.61994,0.494798,0.701757,0.492463,0.379701,-0.430064,0.295153,0.0871155,0.0101092,-0.0117881,0,0,0,0,0,0,0,0,1
18,1141.01,5.16514,0.728684,1.01004,0.762396,0.846291,-0.671877,0.468644,0.128913,0.0655266,0.0295228,0.604484,0.284062,0.200827,0.983535,1,0.388889,0,0.111111,0.0555556,0.0555556,94,6.16508,0.520465,0.683927,0.467756,0.349279,-0.390255,0.256717,0.0659035,0.00314554,-0.00489231,7,7,4,0,1,0,0,0,1
32,2485.71,6.57675,0.910722,1.1542,1.046,1.2672,-1.63172,0.508678,0.14474,0.0182357,-0.00606228,1.20581,0.665538,0.212677,0.96258,1,0.34375,0.09375,0.1875,0.0625,0.40625,61,6.53955,0.375791,0.638322,0.407455,0.299954,-0.272401,0.336594,0.113295,0.0329488,-0.0215116,1,1,0,0,1,0,0,0,1
56,3490.06,7.60737,0.419148,1.13572,1.13434,1.50379,-1.69606,0.762977,0.498526,0.513991,-0.161273,0.75633,0.563359,0.0884203,0.904182,1,0.339286,0.107143,0,0.303571,0.214286,250,6.90753,0.380088,0.666416,0.444111,0.330978,-0.341592,0.34933,0.122032,0.0356567,-0.0267416,3,3,1,0,1,0,0,0,1
26,1549.45,6.55318,0.333221,1.03566,0.493536,0.555138,0.0531053,0.762687,0.204723,0.224626,0.170505,0.904483,0.378773,0.211971,0.945264,1,0.423077,0.0769231,0.0769231,0.230769,0.192308,97,6.41418,0.223676,0.470964,0.221807,0.147539,-0.0454604,0.328016,0.107595,0.0426152,-0.0119461,15,7,6,1,2.14286,0.26075,0.149348,2,1
