nrings,energy,evnum,mcevnum
1,1213.99,171,88
1,694.593,758,403
1,864.508,603,286
1,773.842,697,335
1,751.76,808,395
1,634.006,106,57
1,913.176,786,454
1,797.746,849,489
1,1022.65,544,273
1,1214,41,28
1,978.964,399,220
1,918.567,555,309
1,942.102,173,95
1,641.992,191,102
1,909.007,781,421
1,836.182,661,356
1,1094.77,847,458
1,752.484,19,11
1,807.806,307,172
1,854.46,445,240
1,736.267,505,269
1,1029.42,647,355
1,740.546,39,22
1,1014.25,383,179
1,1130.94,630,317
1,1285.19,278,147
1,749.294,464,256
1,1043.81,554,315
1,1104.06,647,359
1,1071.58,895,486
1,726.839,284,146
1,1051.87,504,264
1,1123.88,119,65
1,635.788,124,67
1,915.836,148,75
1,835.091,244,127
1,800.962,260,140
1,790.412,138,82
1,823.247,137,66
1,680.664,317,173
1,683.36,334,163
1,761.917,479,236
1,781.546,586,295
1,717.317,750,385
1,647.603,329,188
1,774.219,787,443
1,759.954,44,22
1,775.891,86,54
1,956.628,794,444
1,769.171,55,30
1,756.763,189,108
1,1050.17,602,330
1,1092.78,788,425
1,678.554,68,32
1,624.912,124,64
1,1039.3,88,46
1,971.951,500,268
1,750.746,866,440
1,716.41,932,470
1,982.131,872,466
1,876.233,23,9
1,1293.41,317,162
1,796.144,223,131
1,717.939,303,173
1,1218.29,476,270
1,1169.34,800,447
1,684.896,1,1
1,893.198,206,124
1,711.099,350,203
1,641.058,387,231
1,909.636,458,275
1,1018.41,466,282
1,728.826,571,352
1,1148.4,79,47
1,773.717,232,130
1,766.824,718,401
1,768.468,167,84
1,1326.84,575,310
1,749.07,441,227
1,668.682,545,288
1,824.727,864,451
1,646.057,253,134
1,1183.9,572,302
1,1112.07,667,356
1,654.566,710,375
1,850.082,802,426
1,1176.8,247,150
1,691.304,729,389
1,816.833,7,3
1,1164.08,467,250
1,549.188,640,350
1,674.621,855,449
1,978.143,582,330
1,739.678,585,333
1,813.698,757,407
1,1116.81,149,85
1,954.576,235,136
1,602.245,262,151
1,1079.98,338,193
1,1256,30,14
1,1096.9,276,156
1,673.281,761,426
1,839.616,573,309
1,546.892,720,384
1,671.272,87,50
1,800.917,128,72
1,541.677,355,200
1,860.737,371,208
1,587.771,452,251
1,905.205,520,289
1,543.071,179,101
1,805.068,493,273
1,1160.56,42,26
1,599.456,162,90
1,922.669,448,252
1,904.448,466,260
1,755.534,822,461
1,929.828,486,245
1,1050.27,902,486
1,797.17,188,101
1,953.868,288,159
1,1056.19,302,165
1,1188.57,231,119
1,1032.07,487,261
1,653.421,628,336
1,674.549,740,393
1,597.094,833,445
1,1206.2,620,345
1,629.253,702,396
1,909.483,382,224
1,920.636,452,264
1,603.847,613,345
1,1122.03,623,348
1,596.723,747,412
1,805.356,522,277
1,907.131,675,355
1,764.671,736,394
1,1319.97,70,40
1,600,837,444
1,635.005,11,6
1,826.275,204,117
1,622.108,710,377
1,922.389,899,468
1,975.637,43,28
1,1161.18,389,210
1,869.246,642,333
1,817.202,927,492
1,1176.43,102,50
1,862.815,109,55
1,666.078,116,60
1,1182.57,389,222
1,908.923,855,479
1,563.722,397,216
1,613.382,208,119
1,785.837,629,346
1,658.569,71,36
1,812.642,240,121
1,1055.46,694,366
1,569.328,810,424
1,1101.27,939,499
1,1069.09,13,12
1,905.43,665,393
1,745.286,186,100
1,612.502,395,212
1,660.246,38,25
1,1102.8,72,45
1,969.205,155,91
1,1111.33,261,157
1,703.959,136,80
1,996.619,179,100
1,987.856,36,19
1,969.418,129,67
1,1049.5,780,416
1,884.962,602,325
1,679.594,834,459
1,1189.51,47,29
1,681.789,113,67
1,979.078,324,173
1,724.308,576,318
1,831.091,720,394
1,1091.77,873,482
1,718.846,534,308
1,644.7,324,167
1,715.141,353,188
1,805.774,425,226
1,662.371,720,389
1,1339.47,234,114
1,622.687,352,179
1,825.108,45,24
1,641.206,653,365
1,949.2,34,22
1,640.288,274,159
1,792.792,371,207
1,812.285,560,319
1,802.42,776,434
1,1126.17,876,487
1,920.913,127,76
1,756.254,194,113
1,896.19,285,170
1,885.916,151,87
1,598.336,515,282
1,1177.93,48,28
1,1110.32,147,86
1,1094.46,390,227
1,620.016,117,70
1,1273.89,352,205
1,986.744,757,441
1,1052.61,801,459
1,815.056,425,241
1,962.829,887,488
1,1187.37,391,212
1,918.544,828,464
1,655.494,843,472
1,998.042,892,496
1,793.702,410,221
1,1123.71,91,49
1,1090.78,323,167
1,917.806,49,35
1,992.784,178,103
1,797.997,433,233
1,698.377,286,169
1,777.192,436,250
1,1287.07,573,322
1,938.38,190,95
1,632.841,182,111
1,1203.77,104,65
1,874.218,374,212
1,757.998,193,92
1,883.156,306,156
1,678.889,341,173
1,1110.63,116,65
1,1190.59,19,13
1,956.649,419,249
1,741.137,409,237
1,1001.72,499,283
1,1089.81,676,367
1,1285.93,844,478
1,619.108,304,160
1,787.336,456,252
1,720.826,561,319
1,582.567,769,440
1,852.824,265,149
1,1227.22,601,323
1,742.087,753,407
1,995.505,760,412
1,570.958,179,102
1,726.423,273,152
1,830.336,613,336
1,1241.27,687,380
1,875.426,282,152
1,1295.67,646,368
1,743.085,802,435
1,1260.95,842,453
1,728.183,655,359
1,762.221,796,443
1,740.906,74,46
1,855.135,139,91
1,801.169,418,248
1,1318.34,647,364
1,697.24,58,36
1,632.398,102,60
1,688.048,678,380
1,943.333,679,381
1,689.662,809,461
1,1061.63,52,25
1,499.904,447,240
1,870.727,101,44
1,752.282,154,66
1,871.888,506,267
1,1031.31,706,370
1,650.664,798,414
1,995.555,73,42
1,603.799,534,308
1,803.678,581,333
1,822.178,42,19
1,896.681,343,192
1,1084.81,614,331
1,962.522,515,283
1,766.771,646,356
1,1303.8,787,436
1,963.999,270,127
1,621.028,436,257
1,865.316,162,89
1,855.998,88,54
1,1021.47,284,154
1,961.811,673,374
1,1013.18,842,465
1,653.959,356,193
1,1236.47,775,438
1,1120.31,785,445
1,809.809,791,449
1,1043.16,301,158
1,842.352,496,270
1,1192.87,105,59
1,920.372,286,168
1,709.362,300,176
1,923.457,602,321
1,1015.92,660,325
1,1125.33,110,61
1,742.561,242,125
1,791.393,358,184
1,1319.32,507,274
1,658.171,567,328
1,630.251,885,495
1,826.401,277,152
1,733.229,328,181
1,1192.51,531,283
1,704.676,74,33
1,640.133,401,212
1,894.882,277,152
1,701.473,443,245
1,598.942,408,207
1,686.717,455,235
1,894.455,919,490
1,986.246,399,220
1,730.835,472,271
1,1063.15,596,355
1,690.319,528,302
1,1257.14,837,479
1,861.608,81,50
1,842.715,427,231
1,1026.22,448,249
1,1220.34,527,295
1,823.734,591,327
1,802.191,596,331
1,773.681,852,462
1,614.246,480,291
1,1060.15,713,411
1,1050.51,881,498
1,993.934,594,327
1,1000.84,665,359
1,1120.66,30,15
1,568.985,54,31
1,849.335,539,295
1,1150.62,589,324
1,1009.51,698,382
1,617.014,853,461
1,1089.5,895,485
1,739.199,170,96
1,992.397,347,190
1,554.907,332,182
1,810.02,192,98
1,627.781,265,138
1,1077.8,853,458
1,530.071,928,497
1,820.392,484,267
1,651.213,250,131
1,825.395,843,451
1,1172.01,144,82
1,631.289,631,334
1,657.358,10,4
1,733.296,139,79
1,1202.65,380,211
1,1070.51,695,379
1,880.244,886,475
1,771.277,112,64
1,1098.78,313,178
1,852.337,393,218
1,683.09,505,283
1,635.13,737,404
1,783.782,770,421
1,981.221,873,476
1,950.984,746,394
1,723.948,828,448
1,684.445,6,3
1,1270.16,141,78
1,1015.79,218,119
1,975.156,750,409
1,1224.45,644,373
1,531.599,744,430
1,1019.51,750,412
1,622.329,793,441
1,1152,31,15
1,1067.43,164,90
1,1053.68,432,231
1,807.375,509,277
1,866.437,28,13
1,821.368,699,370
1,947.742,870,473
1,706.674,23,13
1,672.106,532,300
1,1061.25,72,43
1,1104.92,237,135
1,879.958,265,155
1,744.81,576,343
1,712.497,860,493
1,756.171,74,36
1,1332.6,265,139
1,991.917,361,198
1,935.968,537,295
1,921.558,539,297
1,1163.02,547,303
1,1118.98,16,12
1,616.356,526,288
1,1078.65,80,44
1,731.729,775,437
1,784.277,796,450
1,858.707,347,185
1,791.953,308,175
1,1158.72,689,362
1,884.471,32,17
1,612.242,231,122
1,803.561,279,147
1,549.283,463,264
1,551.083,382,204
1,1014.03,733,400
1,1067.84,133,80
1,991.479,849,449
1,1027.48,368,200
1,1083.38,587,321
1,624.259,865,475
1,1177.76,326,187
1,750.344,523,299
1,637.644,255,134
1,778.71,347,176
1,790.85,541,291
1,695.64,898,483
1,707.534,839,454
1,962.057,921,498
1,966.086,343,207
1,1084.93,568,315
1,896.516,132,76
1,1047.13,183,97
1,1195.85,429,232
1,674.779,512,281
1,968.727,550,300
1,601.555,709,392
1,686.471,853,469
1,1213.76,63,29
1,765.753,235,119
1,547.135,753,402
1,889.355,831,449
1,606.651,39,15
1,660.02,330,174
1,762.591,558,308
1,782.001,622,345
1,882.235,638,354
1,600.296,86,44
1,941.558,458,238
1,684.588,468,246
1,798.87,478,255
1,1059.42,534,282
1,866.572,728,389
1,754.784,894,471
1,932.501,140,81
1,831.706,14,8
1,775.147,432,246
1,839.536,454,264
1,837.974,527,306
1,869.509,594,345
1,774.38,607,355
1,991.918,189,112
1,592.928,876,456
1,1031.32,269,146
1,803.628,458,247
1,855.83,564,315
1,609.054,126,60
1,1146.17,379,202
1,592.512,486,270
1,605.043,695,380
1,914.187,705,386
1,1039.43,19,13
1,1334.85,165,94
1,913.484,601,335
1,654.099,619,342
1,741.196,141,73
1,757.232,241,130
1,561.926,648,361
1,1178.57,18,12
1,710.485,53,29
1,734.245,213,104
1,714.123,307,164
1,1142.91,855,441
1,1255.79,348,176
1,962.363,747,381
1,907.03,160,94
1,1081.94,276,154
1,1240.76,360,202
1,934.208,388,219
1,678.12,653,360
1,778.906,719,398
1,759.833,769,424
1,739.362,593,330
1,559.598,595,332
1,639.89,46,22
1,1048.47,653,363
1,658.676,51,34
1,997.276,434,243
1,772.961,655,355
1,677.822,446,252
1,781.879,539,306
1,677.331,547,311
1,1311.88,639,363
1,983.533,836,480
1,1233.03,144,73
1,757.48,182,95
1,794.757,331,177
1,786.353,523,290
1,787.135,538,298
1,538.509,262,134
1,677.115,358,185
1,844.731,387,197
1,909.189,265,145
1,832.271,811,451
1,1031.68,354,205
1,1004.03,571,310
1,950.207,933,493
1,687.961,303,173
1,509.56,590,330
1,679.145,817,467
1,811.051,92,56
1,483.044,36,19
1,815.105,207,118
1,797.128,398,228
1,709.984,715,401
1,638.687,463,264
1,640.922,259,138
1,1221.77,525,288
1,862.792,885,496
1,642.72,24,12
1,673.551,263,144
1,964.252,495,278
1,1223.65,742,408
1,1189.85,33,15
1,1182.62,492,274
1,779.681,816,452
1,876.064,906,497
1,983.919,887,466
1,1020.88,198,108
1,1003.9,323,169
1,731.077,469,245
1,807.929,757,408
1,755.536,41,20
1,871.152,331,186
1,853.347,399,230
1,585.462,64,36
1,986.005,645,353
1,1188.69,743,396
1,927.842,32,24
1,1129.26,189,100
1,1078.18,229,127
1,858.226,332,181
1,584.127,544,289
1,1122.19,206,101
1,648.498,849,468
1,1019.81,57,39
1,628.868,309,184
1,777.444,656,377
1,698.568,721,418
1,1129.09,782,453
1,985.716,0,0
1,1083.12,743,394
1,1175.46,210,121
1,955.722,842,454
1,645.284,469,245
1,771.736,720,380
1,1053.32,246,126
1,1137.52,838,469
1,624.4,201,98
1,1343.67,391,206
1,831.391,213,113
1,933.383,617,327
1,920.413,737,393
1,1018.24,742,397
1,1032.55,860,461
1,1135,74,37
1,808.55,574,304
1,1028.01,747,398
1,1243.06,230,114
1,1031.57,465,244
1,559.065,200,101
1,1180.48,320,177
1,715.234,415,234
1,913.336,670,375
1,667.093,95,50
1,791.491,189,103
1,1172.9,595,319
1,714.64,610,328
1,756.659,494,264
1,781.072,533,288
1,1039.73,637,358
1,684.308,6,3
1,909.341,344,190
1,1112.83,501,271
1,1132.55,844,450
1,672.691,424,237
1,830.048,828,463
1,663.356,87,52
1,1082.55,360,224
1,945.425,445,267
1,653.716,417,233
1,579.322,567,320
1,986.007,586,331
1,1130.41,719,396
1,1308.98,178,97
1,561.449,791,404
1,1207.72,833,423
1,711.818,145,72
1,1067.39,226,110
1,798.795,674,356
1,1123.73,869,461
1,755.748,81,42
1,890.57,72,46
1,1112.43,113,64
1,619.243,442,242
1,1264.73,840,480
1,1267.42,875,497
1,811.347,467,271
1,800.304,822,463
1,1016.91,1,1
1,872.207,656,368
1,650.603,665,374
1,766.374,643,377
1,977.491,428,257
1,1084.56,641,376
1,483.329,11,7
1,677.515,817,457
1,775.841,79,42
1,899.886,484,255
1,1027.09,572,317
1,657.881,710,389
1,1175.86,842,451
1,731.377,916,492
1,1165.74,908,481
1,931.19,340,189
1,777.571,84,51
1,862.283,415,222
1,1148.61,34,20
1,1088.04,137,73
1,738.578,336,170
1,1061.66,515,266
1,1132.56,307,165
1,941.289,678,381
1,667.762,242,127
1,1214.46,560,289
1,754.263,95,55
1,1269.86,390,217
1,1190.97,661,359
1,867.394,739,404
1,957.643,66,34
1,939.453,282,152
1,812.079,428,220
1,836.63,524,281
1,1248.67,686,373
1,1063.11,530,308
1,753.189,550,317
1,682.341,716,405
1,633.443,199,114
1,694.966,808,469
1,634.26,224,114
1,593.528,241,126
1,1023.07,846,451
1,701.589,925,494
1,898.19,48,27
1,824.648,89,46
1,1116,719,389
1,682.676,720,390
1,735.223,893,481
1,729.971,272,146
1,833.469,794,433
1,572.614,856,469
1,753.656,906,494
1,853.589,197,102
1,623.543,276,140
1,546.574,376,193
1,714.853,635,344
1,872.456,712,389
1,745.52,87,56
1,617.176,395,226
1,609.062,448,255
1,1011.51,762,424
1,953.745,51,31
1,835.971,99,63
1,1006.51,274,147
1,1259.65,451,253
1,826.328,98,54
1,840.039,267,165
1,716.902,676,346
1,1113.69,938,488
1,700.504,370,204
1,860.935,604,345
1,907.365,839,460
1,756.856,77,46
1,984.275,409,228
1,656.396,479,269
1,564.831,727,376
1,1241.05,747,386
1,611.076,954,490
1,672.011,244,146
1,1069.52,722,410
1,1082.11,44,25
1,1049.56,668,366
1,733.278,335,187
1,868.745,369,207
1,888.259,569,321
1,772.853,576,326
1,822.002,605,342
1,936.588,747,422
1,938.661,626,345
1,925.573,822,448
1,975.133,219,116
1,657.195,287,151
1,806.746,431,237
1,770.673,36,22
1,819.657,38,23
1,697.74,259,152
1,953.675,416,238
1,1054.35,576,310
1,717.177,632,342
1,784.461,641,346
1,1120.14,845,448
1,946.357,928,493
1,762.975,334,182
1,591.541,795,430
1,628.704,880,477
1,813.709,20,9
1,632.796,290,145
1,1167.28,404,208
1,560.348,897,478
1,420.624,214,123
1,687.043,468,232
1,779.383,488,243
1,1028.3,24,16
1,1109.91,117,61
1,803.016,296,153
1,709.523,405,217
1,563.481,886,484
1,631.071,69,36
1,825.879,748,395
1,917.885,901,492
1,905.803,18,15
1,950.105,72,44
1,839.219,299,184
1,993.402,605,348
1,1283.56,658,382
1,1180.32,520,284
1,881.267,65,31
1,758.887,431,216
1,718.689,514,261
1,942.547,527,269
1,555.045,43,25
1,1113.97,425,255
1,816.83,426,256
1,761.048,514,312
1,548.173,564,340
1,729.454,758,446
1,814.53,620,330
1,646.635,164,74
1,618.973,257,124
1,1408.8,279,133
1,958.87,613,309
1,1032.83,914,464
1,952.942,187,90
1,800.219,639,344
1,663.241,708,384
1,1203.27,818,450
1,1042.37,266,134
1,600.726,783,411
1,828.641,115,56
1,974.825,269,122
1,781.531,427,216
1,706.716,820,423
1,1111.93,893,469
1,834.241,193,96
1,617.342,404,211
1,1034.95,851,454
1,692.569,197,112
1,1080.59,690,370
1,1036.6,798,429
1,572.572,110,67
1,649.51,923,496
1,967.826,767,423
1,918.065,163,86
1,1135.23,436,244
1,884.477,684,386
1,738.478,824,456
1,906.437,158,84
1,912.737,284,138
1,834.304,869,468
1,971.425,535,295
1,617.429,880,480
1,577.078,469,235
1,844.034,696,361
1,614.518,83,51
1,907.002,299,165
1,826.738,510,276
1,1010.43,810,424
1,673.163,447,240
1,1056.44,790,434
1,590.89,872,480
1,613.142,270,141
1,801.038,438,231
1,913.164,908,457
1,1219.93,316,162
1,875.692,355,182
1,810.4,485,245
1,1095.99,82,40
1,908.417,103,52
1,1272.11,64,36
1,816.296,364,206
1,1164,117,40
1,1003.73,497,281
1,952.525,117,67
1,728.101,164,93
1,934.919,314,185
1,1140.21,679,379
1,746.407,818,447
1,715.429,573,316
1,908.197,798,448
1,1176.26,290,147
1,1000.47,322,165
1,1026.74,802,433
1,921.572,829,448
1,912.92,178,92
1,619.887,243,129
1,866.346,560,296
1,966.379,727,392
1,636.454,627,336
1,645.307,125,64
1,707.661,229,118
1,953.174,408,210
1,726.82,110,62
1,836.512,281,161
1,1167.03,507,297
1,788.243,699,404
1,647.495,354,186
1,1157.9,687,362
1,954.278,798,425
1,959.137,856,465
1,664.389,42,21
1,1109.61,204,106
1,792.431,367,195
1,891.294,531,282
1,881.1,715,389
1,943.941,861,471
1,1286.27,897,490
1,707.647,125,68
1,630.537,538,286
1,844.561,796,440
1,587.021,202,112
1,1042.36,283,152
1,1190.15,608,322
1,851.155,820,441
1,940.784,696,393
1,837.554,853,492
1,765.435,832,460
1,628.869,142,81
1,729.146,835,459
1,713.815,216,117
1,754.181,218,119
1,1019.72,751,422
1,1051.59,217,110
1,727.22,263,130
1,497.823,925,477
1,1106.69,94,46
1,978.419,389,207
1,735.853,394,209
1,848.675,862,472
1,1169.9,862,493
1,779.552,103,62
1,871.367,348,191
1,659.758,399,216
1,1016.32,624,338
1,789.317,308,177
1,1083.34,336,194
1,1004.81,575,325
1,813.341,692,381
1,1060.65,220,113
1,878.49,26,12
1,736.607,207,122
1,726.065,784,431
1,690.377,731,391
1,1185.43,933,484
1,1063.21,320,164
1,712.527,790,413
1,732.769,805,420
1,784.975,918,479
1,861.479,169,93
1,773.925,237,128
1,1017.91,279,158
1,1159.77,475,270
1,777.729,199,106
1,882.736,813,447
1,919.279,804,439
1,1046.1,357,191
1,1096.97,477,261
1,573.292,569,297
1,858.472,171,81
1,596.398,454,231
1,726.166,540,283
1,605.532,745,425
1,1234.48,482,264
1,1026.78,489,267
1,707.23,515,290
1,1111.21,568,323
1,967.779,296,178
1,861.273,309,178
1,790.322,503,290
1,956.034,542,313
1,1084.63,669,371
1,794.986,792,439
1,871.97,243,122
1,701.23,261,131
1,732.181,510,260
1,1133.52,613,315
1,876.321,17,12
1,874.555,318,163
1,932.119,494,271
1,699.666,538,299
1,704.562,170,84
1,1162.74,772,409
1,831.896,814,432
1,1100.06,264,149
1,1291.2,652,364
1,912.435,268,148
1,1184.77,588,304
1,909.256,715,368
1,1009.93,2,2
1,856.987,245,139
1,628.584,531,291
1,797.65,679,370
1,1064.18,694,377
1,1037.53,311,172
1,1167.18,374,207
1,861.271,392,223
1,645.083,637,356
1,890.333,79,44
1,913.358,131,73
1,823.85,806,441
1,591.068,83,47
1,834.954,583,344
1,906.628,317,170
1,1024.25,240,106
1,706.876,659,328
1,1053.4,15,11
1,730.977,663,356
1,544.523,825,446
1,1071.38,101,59
1,782.322,236,121
1,587.199,254,133
1,936.052,328,177
1,749.764,376,199
1,1018.02,620,317
1,901.599,495,259
1,1003.08,97,57
1,960.242,964,499
1,1246.47,335,178
1,847.764,480,262
1,696.513,532,294
1,993.501,854,473
1,707.057,492,274
1,800.887,23,12
1,1108.14,525,300
1,1091.08,756,422
1,1056.72,280,144
1,1086.14,378,204
1,810.303,251,153
1,1047.86,274,170
1,998.648,816,477
1,997.408,845,494
1,684.392,63,34
1,634.826,114,61
1,549.176,539,286
1,1041.65,553,294
1,993.574,101,48
1,741.244,404,221
1,804.071,430,237
1,977.722,829,468
1,783.145,67,43
1,916.792,330,193
1,710.867,524,305
1,951.852,670,387
1,1101.42,834,468
1,727.753,196,114
1,906.499,359,199
1,764.617,521,292
1,707.344,794,437
1,838.69,31,19
1,974.977,119,71
1,1081.57,593,325
1,734.013,44,26
1,1177.38,263,136
1,907.783,423,226
1,911.3,435,235
1,1072.17,510,269
1,646.04,798,428
1,731.054,801,430
1,898.424,868,467
1,1033.03,464,236
1,819.419,329,166
1,519.094,706,369
1,748.538,708,370
1,580.946,711,371
1,606.27,189,107
1,1133.44,318,186
1,984.095,422,235
1,1007.21,516,297
1,656.847,611,355
1,929.263,752,433
1,797.423,94,51
1,675.667,98,54
1,1005.42,408,233
1,666.299,437,255
1,525.405,520,292
1,584.834,536,301
1,887.857,556,311
1,933.107,677,391
1,1244.03,733,425
1,983.629,125,63
1,987.589,266,147
1,1051.56,382,193
1,593.793,36,21
1,607.072,275,158
1,937.83,523,280
1,1001.41,548,294
1,903.707,690,370
1,933.54,83,48
1,880.756,366,199
1,936.291,837,474
1,1246.35,372,186
1,994.346,460,241
1,780.153,759,404
1,651.725,453,254
1,809.38,590,337
1,774.984,654,366
1,1177.02,671,377
1,849.018,672,378
1,600.549,761,432
1,1235.58,842,476
1,803.521,897,486
1,764.768,54,27
1,951.376,327,186
1,907.558,581,319
1,950.214,333,179
1,683.87,381,202
1,953.315,390,208
1,867.076,457,255
1,735.464,669,370
1,801.959,685,380
1,889.546,179,94
1,765.856,602,335
1,945.881,689,394
1,793.315,182,115
1,1075.7,24,14
1,688.855,235,115
1,944.612,338,179
1,699.991,801,423
1,665.276,822,436
1,736.227,831,441
1,672.866,173,90
1,829.74,966,489
1,894.753,259,151
1,1164.57,25,14
1,1161.12,690,380
1,838.708,839,465
1,785.367,855,473
1,884.474,268,150
1,1151.77,911,483
1,803.803,167,91
1,1173.09,361,190
1,653.864,456,242
1,694.403,637,338
1,1235.9,777,423
1,710.155,798,433
1,490.402,31,12
1,956.068,488,260
1,561.449,807,439
1,1029.09,745,441
