PMTBaryTheta,PMTAvgDist,PMTAvgT,PMTQtotal,PMTQtotalClustered,PMTHits,PMTFracQmax,PMTFracQdownstream,PMTFracClustered,PMTFracLowQ,PMTFracEarly,PMTFracLate,PMTRMSTheta,PMTVarTheta,PMTRMSThetaBary,PMTVarThetaBary,PMTRMSPhi,PMTVarPhi,PMTRMSPhiBary,PMTVarPhiBary,PMTFracLargeAnglePhi,PMTFracLargeAngleTheta,PMTHitsLargeAnglePhi,PMTHitsLargeAngleTheta,LAPPDBaryTheta,LAPPDAvgDist,LAPPDQtotal,LAPPDAvgT,LAPPDHits,LAPPDRMSTheta,LAPPDVarTheta,LAPPDRMSThetaBary,LAPPDVarThetaBary,MrdLayers,MrdPaddles,MrdConsLayers,MrdAdjHits,MrdPadPerLayer,MrdXSpread,MrdYSpread,MrdClusters
1.21334,1.44813,8.21801,2733.58,1889.78,42,0.0698884,0.771135,0.691322,0.309524,0,0.142857,1.35398,1.31409,0.484811,0.213136,2.58838,2.57165,0.632749,0.350648,0.119048,0.0238095,5,1,0.455694,1.3899,103,9.88572,103,0.650409,0.650409,0.245091,0.0600697,0,0,0,0,0,0,0,0
0.450762,1.41926,9.534,4584.58,4008.85,60,0.109835,0.977336,0.874421,0.55,0,0.366667,1.23075,0.80244,0.831762,0.207974,3.28881,3.27214,0.853048,0.223705,0.216667,0.3,13,18,0.21512,1.32369,259,7.48655,259,0.572937,0.572937,0.408431,0.166816,4,4,1,0,1,0,0,0
0.690803,1.38952,7.38201,1884.98,1641.92,34,0.0948187,0.993887,0.871057,0.441176,0.0588235,0.117647,0.991942,0.950742,0.437777,0.178026,3.27982,3.0868,0.903045,0.517753,0.323529,0.0294118,11,1,0.42374,1.32215,73,7.1461,73,0.641909,0.641909,0.327334,0.107148,0,0,0,0,0,0,0,0
1.4389,1.32274,6.61992,1451.71,0,18,0.513149,0.469693,0,0.666667,0.277778,0.111111,1.13438,1.51973,0.602498,0.211057,3.11103,3.60396,1.57164,1.23389,0.888889,0.166667,16,3,0.418522,1.31486,26,7.56916,26,0.698362,0.698362,0.36949,0.136523,0,0,0,0,0,0,0,0
1.15442,1.41959,9.6683,5382.73,4503.2,76,0.0730139,0.719689,0.836603,0.460526,0,0.447368,1.57253,1.37954,0.721047,0.326147,2.84697,2.50838,1.08764,0.473279,0.355263,0.171053,27,13,0.298082,1.33097,130,9.72896,130,0.570699,0.570699,0.356858,0.127348,0,0,0,0,0,0,0,0
1.12312,1.20103,4.48225,1621.94,0,11,0.377681,1,0,0.181818,0.363636,0,1.0901,1.1493,0.294067,0.0414801,3.94245,4.0642,0.512467,0.120402,0,0,0,0,0.764598,1.28241,26,4.86502,26,0.790101,0.790101,0.0659955,0.00435541,0,0,0,0,0,0,0,0
1.23725,1.54239,7.34759,1303.01,0,32,0.0989261,0.878659,0,0.53125,0,0,1.25356,1.301,0.3942,0.16025,3.5529,3.59306,1.09873,1.24086,0.46875,0.03125,15,1,0.478939,1.42425,24,7.74979,24,0.614317,0.614317,0.170998,0.0292403,0,0,0,0,0,0,0,0
0.909632,1.32248,5.75523,254.234,0,12,0.201965,1,0,0.916667,0.0833333,0,1.03528,1.08908,0.28666,0.0941937,3.31138,3.4046,0.793946,0.559724,0.25,0,3,0,0.253681,1.34274,11,7.41692,11,0.68078,0.68078,0.461071,0.212587,0,0,0,0,0,0,0,0
0.372121,1.3736,8.59692,1099.53,0,44,0.0634502,0.919342,0,0.727273,0.0227273,0.25,1.23916,1.16535,0.925158,0.70728,3.35724,3.20188,0.769873,0.41587,0.136364,0.318182,6,14,0.479727,1.31761,37,9.58256,37,0.722679,0.722679,0.285723,0.0816379,0,0,0,0,0,0,0,0
0.586545,1.28392,6.9129,1118.94,1058.73,26,0.124045,1,0.946185,0.5,0.153846,0.0769231,0.84793,0.916622,0.368183,0.1675,2.83208,2.96273,0.983337,0.747882,0.384615,0,10,0,0.298988,1.33315,33,7.13742,33,0.611094,0.611094,0.37553,0.141023,0,0,0,0,0,0,0,0
0.444739,1.36685,8.38475,2124,1944.13,37,0.18941,0.990242,0.915318,0.351351,0,0.135135,0.99892,0.775124,0.615063,0.16696,2.82321,2.91877,0.570794,0.160222,0.0540541,0.135135,2,5,0.363747,1.43069,160,7.60965,160,0.564585,0.564585,0.251021,0.0630117,3,5,1,0,1.66667,0,0.25375,0
1.09997,1.41786,6.92792,1857.49,0,27,0.195012,0.954863,0,0.444444,0.222222,0.148148,1.23758,1.19059,0.409175,0.109045,3.5954,3.24623,1.5638,1.34688,0.703704,0,19,0,0.442006,1.36063,27,7.24629,27,0.700546,0.700546,0.296493,0.0879083,0,0,0,0,0,0,0,0
1.33386,1.14188,2.6866,478.84,0,5,0.615135,0.877616,0,0.2,0.8,0,1.33757,1.35308,0.281946,0.0408754,3.83517,3.82051,0.973682,0.730781,0.4,0,2,0,0.682608,1.27131,7,5.99205,7,0.738725,0.738725,0.257988,0.0665577,0,0,0,0,0,0,0,0
0.471683,1.38152,7.51778,1862.85,1760.34,39,0.11864,0.978309,0.944972,0.435897,0.025641,0.102564,1.00188,0.876932,0.600893,0.224185,3.16908,3.12585,0.746232,0.448503,0.179487,0.102564,7,4,0.160923,1.37842,63,8.3382,63,0.642356,0.642356,0.493241,0.243286,0,0,0,0,0,0,0,0
0.804278,1.24643,6.44145,969.272,0,25,0.153765,0.967398,0,0.48,0.16,0.08,0.967273,1.04609,0.439301,0.201228,3.26471,3.16583,1.00433,0.797898,0.4,0.08,10,2,0.114865,1.38295,17,9.43374,17,0.487897,0.487897,0.396812,0.15746,0,0,0,0,0,0,0,0
1.10782,1.33407,6.98146,1484.38,0,25,0.294195,0.886945,0,0.36,0.24,0.12,1.15066,1.24212,0.457715,0.172477,3.15683,2.98691,1.2151,1.03158,0.68,0.04,17,1,0.241526,1.3286,31,9.51803,31,0.514468,0.514468,0.35618,0.126864,4,4,2,0,1,0,0,0
1.55408,1.38104,7.06059,2341.45,0,27,0.325529,0.421903,0,0.592593,0.185185,0.185185,1.32636,1.60184,0.603702,0.124855,3.27297,3.69184,1.82128,1.45823,0.888889,0.185185,24,5,0.422275,1.36281,11,9.33229,11,0.669491,0.669491,0.308552,0.0952044,0,0,0,0,0,0,0,0
1.12884,1.39539,7.75553,2311.04,1550.95,41,0.0715131,0.796995,0.671105,0.390244,0,0.0487805,1.28585,1.25679,0.516681,0.226305,2.27844,2.24887,0.513884,0.18084,0.0243902,0.0487805,1,2,0.340841,1.371,73,8.73549,73,0.582781,0.582781,0.317802,0.100998,0,0,0,0,0,0,0,0
0.3278,1.34338,9.07429,1884.63,1670.58,34,0.472617,0.993864,0.886426,0.676471,0,0.205882,0.993078,0.682233,0.707924,0.191596,3.27397,3.20123,0.555208,0.123314,0.0294118,0.176471,1,6,0.216612,1.34712,209,8.01387,209,0.379038,0.379038,0.260608,0.0679164,4,9,2,0,2.25,0.49725,0.439833,1
0.614649,1.3219,6.86592,2697.73,2629.36,29,0.274,0.995717,0.974656,0.413793,0.172414,0.0689655,0.904435,0.7865,0.423971,0.0926897,3.03443,3.13328,0.918778,0.453493,0.413793,0.0344828,12,1,0.379757,1.3636,111,6.75648,111,0.649903,0.649903,0.32106,0.10308,1,1,0,0,1,0,0,0
0.567759,1.39398,9.15803,3434.17,2480.31,47,0.0740659,0.982975,0.722244,0.425532,0,0.382979,1.16569,0.891381,0.688895,0.213053,3.66332,3.49718,0.92935,0.385646,0.297872,0.191489,14,9,0.0838121,1.31833,146,7.49881,146,0.606643,0.606643,0.536484,0.287815,0,0,0,0,0,0,0,0
0.332201,1.4015,8.97001,4521.27,3836.57,62,0.132719,0.974315,0.84856,0.5,0.0483871,0.403226,1.24955,0.855711,0.954523,0.339743,2.46964,2.54206,1.32024,0.840833,0.564516,0.419355,35,26,0.209688,1.32614,152,6.9702,152,0.566291,0.566291,0.411168,0.169059,5,6,2,0,1.2,0,0.135333,0
1.61052,1.52286,8.27895,2741.51,0,52,0.059779,0.429394,0,0.403846,0.0192308,0.134615,1.51276,1.66167,0.579377,0.217609,3.7989,4.05628,1.36494,1.21187,0.557692,0.134615,29,7,0.427463,1.39165,13,10.6144,13,0.606906,0.606906,0.276478,0.0764403,0,0,0,0,0,0,0,0
1.20804,1.42384,9.80934,7091.65,2862.48,64,0.104009,0.853265,0.40364,0.453125,0,0.296875,1.55746,1.29621,0.67104,0.177753,3.55502,3.4567,1.21172,0.51253,0.390625,0.140625,25,9,0.424622,1.41123,103,9.65422,103,0.597129,0.597129,0.224438,0.0503726,0,0,0,0,0,0,0,0
0.782837,1.3931,7.12957,2521.09,2357.14,38,0.14296,0.983299,0.934968,0.447368,0.105263,0.105263,1.01621,1.00146,0.424873,0.15256,3.4206,3.17217,1.12374,0.752469,0.526316,0.0263158,20,1,0.151812,1.38693,39,8.4591,39,0.635218,0.635218,0.491345,0.24142,3,4,2,0,1.33333,0,0.203,0
0.464947,1.44833,10.2107,3079.61,2332.51,76,0.216978,0.89955,0.757405,0.631579,0,0.407895,1.33199,1.06217,0.92288,0.475317,3.03568,2.95063,0.647092,0.253577,0.118421,0.342105,9,26,0.29434,1.38684,210,8.94865,210,0.528535,0.528535,0.302837,0.0917105,0,0,0,0,0,0,0,0
1.15492,1.44665,7.49311,4101.88,2066.85,42,0.122066,0.957483,0.503879,0.452381,0.0714286,0.166667,1.29013,1.21512,0.522133,0.108513,2.74542,3.02316,1.49544,1.14999,0.642857,0.047619,27,2,0.417263,1.43123,44,8.74258,44,0.554906,0.554906,0.215717,0.0465337,0,0,0,0,0,0,0,0
2.00524,1.41589,7.73344,2660.21,0,35,0.126817,0.144887,0,0.514286,0,0.171429,1.78135,2.01305,0.682545,0.183872,4.60056,4.93301,1.08966,0.385977,0.342857,0.171429,12,6,0.323752,1.3242,11,9.50379,11,0.721725,0.721725,0.40653,0.165267,0,0,0,0,0,0,0,0
0.517401,1.34912,5.50913,1737.16,1635.3,27,0.145396,0.9931,0.941366,0.481481,0.222222,0,0.918561,0.707844,0.495458,0.10154,3.34785,3.23012,0.72647,0.291581,0.148148,0.0740741,4,2,0.392717,1.3694,74,6.47383,74,0.635781,0.635781,0.29858,0.0891498,0,0,0,0,0,0,0,0
0.0954727,1.40057,8.9184,2823.37,2542.46,48,0.084976,0.975852,0.900507,0.375,0,0.25,1.10098,0.824475,1.01578,0.547175,3.04333,3.11194,0.620588,0.192463,0.0833333,0.5,4,24,0.122714,1.33054,169,8.61998,169,0.679783,0.679783,0.566861,0.321332,0,0,0,0,0,0,0,0
0.714165,1.37818,7.85721,3390.89,3174.92,42,0.134886,0.97368,0.936306,0.5,0.047619,0.119048,1.2004,0.951327,0.650237,0.176673,3.21306,3.28245,1.07377,0.543383,0.380952,0.142857,16,6,0.355947,1.32035,112,7.23829,112,0.600296,0.600296,0.347629,0.120846,0,0,0,0,0,0,0,0
0.493453,1.42722,9.14021,3692.22,3323.97,58,0.118957,0.965398,0.900263,0.465517,0.0172414,0.310345,1.18725,0.956456,0.75679,0.284671,2.9961,3.14909,0.978702,0.500928,0.310345,0.224138,18,13,0.145002,1.34983,104,8.2333,104,0.641734,0.641734,0.510597,0.260709,0,0,0,0,0,0,0,0
1.0422,1.41648,9.01708,3066.2,2421.77,47,0.101133,0.859622,0.789829,0.446809,0,0.276596,1.49535,1.21237,0.685244,0.221582,2.85708,2.46288,1.14478,0.408615,0.297872,0.191489,14,9,0.577842,1.3217,115,7.59488,115,0.722395,0.722395,0.217883,0.047473,0,0,0,0,0,0,0,0
0.632449,1.42507,10.0915,4928.65,4280.52,69,0.0772529,0.95328,0.868498,0.536232,0,0.492754,1.28692,1.0152,0.74774,0.261875,3.43444,3.51394,0.911661,0.331629,0.289855,0.231884,20,16,0.522913,1.31761,447,7.11402,447,0.680617,0.680617,0.254491,0.0647658,0,0,0,0,0,0,0,0
0.30216,1.29476,6.21505,1504.32,1461.07,22,0.19573,1,0.971245,0.363636,0.0909091,0.0454545,0.775796,0.579742,0.510327,0.10566,2.78415,2.87777,0.562692,0.147764,0.0454545,0.0909091,1,2,0.339339,1.35275,117,6.5983,117,0.628484,0.628484,0.356089,0.1268,0,0,0,0,0,0,0,0
0.908597,1.34957,7.96516,2293.97,2044.78,33,0.150479,0.933672,0.891375,0.333333,0.030303,0.242424,1.27174,1.10211,0.618459,0.198485,3.42533,3.45614,1.07373,0.618462,0.363636,0.0909091,12,3,0.452031,1.32074,86,7.76231,86,0.649553,0.649553,0.310886,0.0966503,0,0,0,0,0,0,0,0
0.845946,1.37661,8.10028,2707.63,2395.99,41,0.0995189,0.976372,0.884901,0.439024,0,0.146341,1.14119,1.04388,0.516368,0.173029,2.91318,2.74647,0.844756,0.327215,0.268293,0.121951,11,5,0.30055,1.35906,128,8.03962,128,0.60402,0.60402,0.358459,0.128493,0,0,0,0,0,0,0,0
0.978099,1.44872,8.06624,2462.26,2073.55,36,0.222003,0.955856,0.842132,0.444444,0.0277778,0.25,1.35435,1.08599,0.616365,0.162284,3.2657,3.02761,1.19215,0.657225,0.444444,0.166667,16,6,0.438227,1.32723,81,7.99698,81,0.651487,0.651487,0.322017,0.103695,2,4,0,0,2,0,0.15225,0
1.52636,1.7227,6.59178,2468.31,0,28,0.283122,0.651425,0,0.25,0,0,1.61498,1.54777,0.377799,0.0601881,4.48096,4.52575,1.35506,1.13055,0.5,0,14,0,0.456452,1.42296,7,11.4661,7,0.647283,0.647283,0.225136,0.0506862,0,0,0,0,0,0,0,0
0.70816,1.34024,6.73146,963.766,0,25,0.120931,1,0,0.48,0.12,0.08,0.914126,0.895371,0.386617,0.140148,3.238,3.09866,0.823442,0.479395,0.28,0,7,0,0.506983,1.29983,28,6.76518,28,0.665211,0.665211,0.308011,0.094871,0,0,0,0,0,0,0,0
0.918263,1.26626,5.36778,1108.09,0,19,0.185652,0.989258,0,0.526316,0.210526,0,1.02551,1.03457,0.39553,0.114098,2.78505,2.70103,0.732461,0.368833,0.263158,0,5,0,0.149874,1.31205,36,7.30063,36,0.475399,0.475399,0.376989,0.142121,0,0,0,0,0,0,0,0
0.820335,1.36872,7.46855,2733.41,2569.16,27,0.169894,0.988343,0.93991,0.481481,0.185185,0.185185,0.993824,0.957627,0.395303,0.116969,3.29697,3.05875,1.04025,0.600908,0.444444,0,12,0,0.510179,1.29968,132,6.38063,132,0.681287,0.681287,0.300394,0.0902366,0,0,0,0,0,0,0,0
1.6093,1.62597,7.67401,4639.05,0,40,0.146144,0.377109,0,0.375,0.025,0.15,1.61208,1.62739,0.485638,0.0738593,3.07686,3.12804,2.03195,3.89001,0.85,0.025,34,1,0.299774,1.37047,16,14.9425,16,0.544088,0.544088,0.32545,0.105918,0,0,0,0,0,0,0,0
1.22713,1.50223,7.18535,2529.85,0,26,0.227696,0.922429,0,0.384615,0.0769231,0.153846,1.37001,1.27447,0.504752,0.101777,3.37038,3.56892,1.22026,0.678813,0.5,0.0384615,13,1,0.443361,1.41452,18,8.628,18,0.608822,0.608822,0.2185,0.047742,0,0,0,0,0,0,0,0
0.468773,1.28676,5.06013,1360.54,1360.54,14,0.150936,1,1,0,0.285714,0,0.688644,0.615709,0.310936,0.0626139,3.08549,3.05886,0.548458,0.268681,0,0,0,0,0.420874,1.35755,63,6.04646,63,0.650864,0.650864,0.295375,0.0872466,5,5,1,0,1,0,0,0
0.539521,1.37284,7.59638,2872.21,2756.28,36,0.153182,0.99537,0.959638,0.416667,0.0277778,0.166667,0.959131,0.79699,0.507826,0.130187,3.10472,3.22281,0.815202,0.363121,0.388889,0.0833333,14,3,0.429127,1.31459,225,6.31215,225,0.659139,0.659139,0.329016,0.108251,0,0,0,0,0,0,0,0
0.957448,1.24418,4.49211,1449.92,0,12,0.373952,1,0,0.0833333,0.333333,0,0.891874,1.01863,0.371934,0.0941353,3.13301,2.93829,0.972585,0.613982,0.583333,0,7,0,0.510626,1.30754,31,7.15206,31,0.685752,0.685752,0.2855,0.08151,6,6,1,0,1,0,0,0
0.544587,1.39726,8.53808,1105.5,870.058,42,0.0519494,0.988922,0.787027,0.666667,0,0.190476,1.00316,0.988916,0.52793,0.267504,3.0929,3.03965,0.522076,0.233768,0.0238095,0.0238095,1,1,0.0651246,1.32543,63,9.14723,63,0.653472,0.653472,0.593943,0.352768,0,0,0,0,0,0,0,0
0.794636,1.37119,7.24964,2476.46,2324.54,34,0.15814,0.995796,0.938654,0.382353,0.117647,0.117647,0.980662,0.992309,0.401838,0.148616,3.47695,3.29992,1.15156,0.926744,0.647059,0.0294118,22,1,0.442056,1.34001,45,7.29232,45,0.680499,0.680499,0.31729,0.100673,0,0,0,0,0,0,0,0
0.715625,1.40044,7.12038,900.563,528.004,24,0.0873184,0.987807,0.586305,0.416667,0,0,0.940105,0.9139,0.401312,0.152409,3.16407,3.10108,0.503209,0.207156,0.0833333,0.0416667,2,1,0.370255,1.30109,49,7.74413,49,0.626757,0.626757,0.359715,0.129395,4,4,2,0,1,0,0,0
0.423857,1.36836,7.55896,4109.22,3850.2,36,0.177624,0.993048,0.936965,0.416667,0.111111,0.166667,1.01589,0.693584,0.663767,0.117061,2.69327,2.74163,1.09481,0.588451,0.388889,0.111111,14,4,0.0795435,1.35154,139,7.70233,139,0.63716,0.63716,0.563731,0.317792,0,0,0,0,0,0,0,0
0.217149,1.40981,8.80798,2380.33,2062.98,56,0.127558,0.977965,0.866676,0.571429,0,0.267857,1.1208,0.842848,0.923463,0.431425,3.46764,3.45113,0.727485,0.26422,0.0714286,0.410714,4,23,0.0883363,1.34395,127,8.1357,127,0.543187,0.543187,0.471795,0.222591,2,3,0,0,1.5,0.0765,0,0
0.280806,1.35037,7.81514,1707.12,1603.9,35,0.119407,0.991994,0.939533,0.371429,0,0.0857143,0.962545,0.832771,0.724926,0.339233,3.03996,3.12373,0.722311,0.347684,0.0571429,0.114286,2,4,0.116906,1.34699,87,7.90246,87,0.661747,0.661747,0.551469,0.304118,0,0,0,0,0,0,0,0
1.68563,1.61175,7.7324,3398,0,34,0.180341,0.32426,0,0.117647,0.0588235,0.176471,1.61238,1.7218,0.516065,0.132683,2.63349,2.4434,1.45131,1.55233,0.705882,0.117647,24,4,0.578813,1.52477,2,14.1488,2,0.580781,0.580781,0.0306306,0.000938233,0,0,0,0,0,0,0,0
1.51941,1.65027,7.21544,4089.06,0,27,0.153018,0.641233,0,0.333333,0,0.111111,1.53059,1.54666,0.409168,0.0785025,4.05073,3.81795,2.13949,4.3033,0.814815,0.037037,22,1,0.0543427,1.27003,2,12.972,2,0.0599125,0.0599125,0.0221754,0.000491749,0,0,0,0,0,0,0,0
0.0744111,1.32141,6.33946,1113.7,1098.12,25,0.175012,1,0.98601,0.56,0,0,0.708576,0.54536,0.638499,0.229143,3.17573,3.20102,0.431594,0.116342,0,0.12,0,3,0.0483064,1.32626,80,6.33045,80,0.525081,0.525081,0.487474,0.237631,0,0,0,0,0,0,0,0
0.497529,1.38779,9.3658,920.837,659.421,40,0.0787419,0.947464,0.71611,0.825,0,0.225,1.1058,1.08273,0.679663,0.425007,2.92256,2.92512,0.459866,0.212678,0.025,0.15,1,6,0.195663,1.35004,33,10.3224,33,0.631675,0.631675,0.457209,0.20904,0,0,0,0,0,0,0,0
1.07532,1.39876,5.69529,102.706,0,7,0.1976,1,0,1,0.142857,0,1.13662,1.15155,0.110078,0.0156235,2.52513,2.48432,0.477987,0.195106,0,0,0,0,0.00865165,1.40683,6,7.51156,6,0.439508,0.439508,0.432139,0.186744,0,0,0,0,0,0,0,0
0.216627,1.2068,8.33236,231.421,0,12,0.16976,1,0,0.833333,0,0.25,0.723406,0.680147,0.540267,0.248746,3.22504,3.18055,0.372812,0.117493,0,0.0833333,0,1,0.320565,1.40345,13,10.0863,13,0.602603,0.602603,0.314969,0.0992052,0,0,0,0,0,0,0,0
0.173874,1.25378,5.68602,433.676,395.458,14,0.211972,1,0.911875,0.714286,0,0,0.621545,0.607395,0.451459,0.189897,3.00738,3.11918,0.500798,0.194921,0,0,0,0,0.225764,1.33084,46,6.00442,46,0.533936,0.533936,0.381593,0.145613,0,0,0,0,0,0,0,0
0.503276,1.34175,8.2186,2120.01,2030.52,41,0.10247,0.950643,0.957788,0.414634,0.0487805,0.243902,0.964677,0.950565,0.534965,0.27054,2.90399,3.03121,0.884977,0.571508,0.414634,0.0731707,17,3,0.176057,1.33443,78,8.54621,78,0.629512,0.629512,0.478562,0.229022,0,0,0,0,0,0,0,0
1.31982,1.41724,8.77077,5438.25,2560.6,68,0.0527368,0.692955,0.470851,0.323529,0,0.176471,1.54598,1.41723,0.630349,0.283389,3.39273,3.25027,1.06172,0.685641,0.382353,0.147059,26,10,0.142526,1.33692,99,10.734,99,0.479602,0.479602,0.381613,0.145629,0,0,0,0,0,0,0,0
1.33898,1.49321,8.183,5502.39,0,53,0.146006,0.83192,0,0.433962,0.0377358,0.245283,1.44751,1.38739,0.527447,0.124614,2.68071,2.58541,1.89459,2.63782,0.849057,0.0754717,45,4,0.459515,1.46304,35,9.35406,35,0.588922,0.588922,0.172805,0.0298617,0,0,0,0,0,0,0,0
0.556872,1.41503,9.84806,4185.2,3677.47,67,0.0978569,0.931351,0.878686,0.447761,0.0298507,0.477612,1.36093,1.00514,0.890735,0.326127,3.3298,3.14343,0.988752,0.457826,0.268657,0.313433,18,21,0.296009,1.32994,215,8.95736,215,0.625615,0.625615,0.386154,0.149115,0,0,0,0,0,0,0,0
0.520613,1.25288,5.41602,1217.47,1175.29,19,0.148554,1,0.965355,0.263158,0.105263,0,0.767295,0.742891,0.353599,0.0978707,3.17157,3.11116,0.689365,0.365922,0.210526,0,4,0,0.302124,1.35877,58,6.89426,58,0.584672,0.584672,0.345643,0.119469,0,0,0,0,0,0,0,0
0.991953,1.29068,6.75059,519.618,0,20,0.128224,0.909254,0,0.7,0.2,0.1,1.24957,1.26625,0.488245,0.192168,3.19722,3.19692,1.16722,1.24824,0.5,0.1,10,2,0.115735,1.27102,6,8.61869,6,0.72271,0.72271,0.616679,0.380293,0,0,0,0,0,0,0,0
1.22207,1.41068,8.82579,4863.29,3498.58,49,0.126641,0.773656,0.719385,0.367347,0,0.22449,1.46383,1.30866,0.631799,0.181027,2.74999,2.41624,1.05087,0.361254,0.346939,0.122449,17,6,0.465447,1.37541,72,8.73187,72,0.676516,0.676516,0.25556,0.065311,0,0,0,0,0,0,0,0
2.14984,1.3926,8.53082,7571.93,0,52,0.269776,0.124921,0,0.557692,0.0769231,0.326923,1.80058,2.1797,0.7712,0.216273,2.65471,1.87891,1.63507,1.02128,0.692308,0.25,36,13,0.110155,1.3459,16,13.7028,16,0.589926,0.589926,0.499522,0.249522,0,0,0,0,-0,0,0,0
0.515099,1.38848,7.93193,1496.68,1210.11,29,0.120917,0.986607,0.808527,0.344828,0,0.0689655,0.983045,0.776903,0.580518,0.165352,3.23103,3.26406,0.629096,0.202346,0.0344828,0.0689655,1,2,0.427084,1.42282,167,6.69781,167,0.582584,0.582584,0.20588,0.0423864,0,0,0,0,0,0,0,0
0.933681,1.27698,5.59699,1265.83,1265.83,18,0.294334,1,1,0.333333,0.222222,0,0.924404,1.04403,0.338583,0.11533,3.06272,3.19875,1.06848,0.875821,0.555556,0,10,0,0.588357,1.29469,87,5.67043,87,0.713674,0.713674,0.312799,0.0978434,2,4,1,0,2,0,0.3045,0
0.755714,1.38623,7.93206,3033.35,2868.03,30,0.17063,0.996515,0.945499,0.3,0,0.1,1.04462,0.877462,0.457872,0.107384,3.23131,3.30147,0.75219,0.314225,0.233333,0.0333333,7,1,0.363435,1.35049,108,7.78684,108,0.592296,0.592296,0.328142,0.107677,5,6,3,0,1.2,0,0,0
0.973477,1.24126,4.808,1510.37,0,15,0.407856,1,0,0.2,0.333333,0,0.904728,1.04395,0.365599,0.0848225,3.20455,3.02074,1.06305,0.768864,0.6,0,9,0,0.233197,1.31861,24,7.81385,24,0.492033,0.492033,0.357866,0.128068,0,0,0,0,0,0,0,0
0.5957,1.39416,8.57928,671.536,0,33,0.0830485,0.894501,0,0.878788,0,0.242424,1.17417,1.09156,0.686833,0.372755,4.01253,3.90751,0.668048,0.350855,0.151515,0.181818,5,6,0.216941,1.36057,29,8.38462,29,0.601142,0.601142,0.416889,0.173796,0,0,0,0,0,0,0,0
0.539378,1.40245,8.55622,5208.29,4863.09,54,0.174851,0.976963,0.933721,0.444444,0.0740741,0.296296,1.23713,0.907725,0.791602,0.235129,3.64473,3.34814,1.23958,0.707914,0.5,0.203704,27,11,0.45811,1.31965,174,6.72114,174,0.677288,0.677288,0.286869,0.0822936,0,0,0,0,0,0,0,0
0.415112,1.40792,8.52749,4820.31,4540.37,50,0.150276,0.981096,0.941925,0.42,0.02,0.32,1.14046,0.776536,0.779019,0.195981,3.24485,3.19162,0.796652,0.311847,0.2,0.28,10,14,0.394819,1.32978,316,7.06399,316,0.644054,0.644054,0.335247,0.11239,0,0,0,0,0,0,0,0
0.137694,1.3953,8.07465,2430.43,2331.98,34,0.23336,1,0.959493,0.323529,0,0.235294,0.868729,0.657727,0.741996,0.284936,3.29069,3.16608,0.493844,0.143779,0.0294118,0.264706,1,9,0.0564646,1.29995,277,6.54996,277,0.404519,0.404519,0.36911,0.136242,0,0,0,0,0,0,0,0
1.69491,1.3709,8.33349,4018.9,3330.72,49,0.139747,0.36499,0.828765,0.489796,0.0612245,0.265306,1.67243,1.75181,0.673369,0.2347,2.56474,2.1847,1.20691,0.67153,0.469388,0.183673,23,9,0.647186,1.28274,64,10.0255,64,0.763553,0.763553,0.17875,0.0319515,0,0,0,0,0,0,0,0
0.775509,1.33836,6.91004,295.334,0,15,0.202366,1,0,0.933333,0.0666667,0,0.995623,1.0697,0.351307,0.156058,3.11821,3.22711,0.831117,0.594717,0.4,0,6,0,0.141294,1.35339,10,9.38543,10,0.6061,0.6061,0.483012,0.233301,0,0,0,0,0,0,0,0
1.0448,1.21882,4.49495,1000.83,971.875,14,0.421991,0.987384,0.971068,0.357143,0.5,0,1.03181,1.12568,0.406364,0.119899,3.26796,3.25853,1.18987,1.04382,0.785714,0,11,0,0.69512,1.28781,47,4.94585,47,0.7575,0.7575,0.218771,0.0478608,4,8,1,0,2,0.5075,0.177603,0
0.306264,1.42473,10.0049,6057.04,5340.65,65,0.0869306,0.968182,0.881727,0.446154,0,0.369231,1.30501,0.810595,1.03647,0.311362,3.00415,3.09391,0.877973,0.209108,0.169231,0.4,11,26,0.0936084,1.36518,315,8.12645,315,0.606994,0.606994,0.522352,0.272851,0,0,0,0,0,0,0,0
1.38249,1.37877,8.73406,4161.89,3620.35,42,0.203433,0.661369,0.869881,0.357143,0,0.333333,1.43063,1.46003,0.560129,0.165118,4.05928,4.2183,0.898804,0.288051,0.238095,0.0714286,10,3,0.685646,1.28053,48,8.34224,48,0.753223,0.753223,0.19345,0.0374231,0,0,0,0,0,0,0,0
0.347688,1.44285,10.3189,4971.34,4109.67,73,0.0641954,0.962423,0.826672,0.438356,0,0.39726,1.33485,0.946556,1.02829,0.429256,2.71475,2.7656,0.747533,0.243899,0.150685,0.452055,11,33,0.207768,1.35949,186,8.8541,186,0.564956,0.564956,0.399736,0.159789,0,0,0,0,0,0,0,0
0.777007,1.40815,6.44871,1765.7,1677.92,25,0.162427,0.993696,0.950285,0.32,0.04,0.08,1.01671,0.908919,0.420429,0.119335,2.91061,2.85339,0.63144,0.275006,0.16,0.04,4,1,0.423853,1.33504,105,6.93261,105,0.638156,0.638156,0.314604,0.0989759,0,0,0,0,0,0,0,0
0.5415,1.40807,8.74525,2063.65,1879.21,47,0.0987294,0.98459,0.910626,0.510638,0,0.212766,1.10468,0.988892,0.654019,0.289051,2.6829,2.61497,0.596943,0.240009,0.106383,0.106383,5,5,0.162591,1.40741,76,8.62839,76,0.542715,0.542715,0.404882,0.163929,0,0,0,0,0,0,0,0
